sent-id,disj_count,min_dep_length,conj_count,mean_dep_length,token_count,verb_count,max_dep_length,class_score,flesh_reading_ease,is_sent,big_np_count,big_pp_count,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized
2017,0,1,0,4.43,15,1,12,1.0,99.57,1,0,1,anschlag-am-12-januar-2016-in-istanbul,Ein Mann hat sich auf einem Platz mit vielen Menschen in die Luft gesprengt.,3_short,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,0:=Ein 1:=Mann 2:=hat 3:=sich 4:=auf 5:=einem 6:=Platz 7:=mit 8:=vielen 9:=Menschen 10:=in 11:=die 12:=Luft 13:=gesprengt.
1923,0,1,0,1.5,5,0,2,0.58,50.5,1,0,0,annalena-baerbock,Und sie war Kanzler-kandidatin.,4_short,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=sie 2:=war 3:=Kanzler-kandidatin.
42131,0,1,0,1.6,6,1,3,1.0,117.16,1,0,0,sitzvolleyball,Das Spiel-feld hat 2 Hälften.,4_long,Sport|Paralympics,2012-01-30T18:24:13Z,d4171b2c36772be4cad75ef4078874bd,0:=Das 1:=Spiel-feld 2:=hat 3:=2 4:=Hälften.
1663,0,1,0,1.29,9,2,2,1.0,106.67,1,0,0,amtssprache,Die Amts-sprache wird benutzt: • wichtige Regeln auf-zu-schreiben,2_long,Sprache|Öffentliche_Verwaltung|Seiten_mit_defekten_Dateilinks,2015-07-21T11:36:14Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Die 1:=Amts-sprache 2:=wird 3:=benutzt: 4:=• 5:=wichtige 6:=Regeln 7:=auf-zu-schreiben
1778,0,1,0,3.0,11,0,9,0.94,103.63,1,0,1,anarchismus,Das ist vom Jahr 1936 bis zum Jahr 1939 gewesen.,25_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Das 1:=ist 2:=vom 3:=Jahr 4:=1936 5:=bis 6:=zum 7:=Jahr 8:=1939 9:=gewesen.
42414,0,1,0,3.0,9,1,7,1.0,22.07,1,0,0,social-media,"Man kann Meinungen, Eindrücken und Erfahrungen austauschen.",8_long,Internet|Seiten_mit_defekten_Dateilinks,2017-04-06T06:33:10Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Man 1:=kann 2:=Meinungen, 3:=Eindrücken 4:=und 5:=Erfahrungen 6:=austauschen."
10075,0,1,0,2.75,9,1,6,1.0,46.44,1,0,0,delfinschwimmen,Beim Delfinschwimmen bewegt der Sportler beide Arme gleichzeitig.,0_long,Sport,2012-02-28T10:46:24Z,d4171b2c36772be4cad75ef4078874bd,0:=Beim 1:=Delfinschwimmen 2:=bewegt 3:=der 4:=Sportler 5:=beide 6:=Arme 7:=gleichzeitig.
26951,0,1,0,2.43,8,1,5,0.85,81.29,1,0,0,korperbemalung,Die Menschen haben Stöcke als Pinsel benutzt.,10_long,Kleider|Seiten_mit_defekten_Dateilinks,2015-06-05T15:33:34Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Die 1:=Menschen 2:=haben 3:=Stöcke 4:=als 5:=Pinsel 6:=benutzt.
1209,0,1,0,1.4,6,1,3,1.0,117.16,1,0,0,aller-anfang-ist-schwer,Dieser Spruch kommt von Ovid.,0_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2021-12-30T16:41:24Z,e800bebc9060331edfac65e663a55570,0:=Dieser 1:=Spruch 2:=kommt 3:=von 4:=Ovid.
42016,0,1,0,2.67,13,0,6,1.0,95.17,1,0,0,simultanschach,Der einzelne (1) Spieler ist sehr gut im Schach spielen.,4_long,Sport,2019-01-22T10:34:08Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=einzelne 2:=(1) 3:=Spieler 4:=ist 5:=sehr 6:=gut 7:=im 8:=Schach 9:=spielen.
42125,0,1,0,1.25,5,1,2,0.92,92.8,1,0,0,sitzfuball,Der Torwart darf knien.,4_long,Sport,2008-05-06T08:00:41Z,ba4bddd086162b3f83a1be81c78c36e0,0:=Der 1:=Torwart 2:=darf 3:=knien.
1382,0,1,0,2.17,7,1,4,1.0,90.77,1,0,0,alternative-fur-deutschland,Und sie finden den Islam schlecht.,2_short,Politik|Aus_den_Nachrichten|Partei_in_Deutschland,2016-10-08T08:01:49Z,6275ee07d0785a2da491fbb224064f23,0:=Und 1:=sie 2:=finden 3:=den 4:=Islam 5:=schlecht.
29376,0,1,0,2.67,10,0,8,1.0,106.67,1,0,0,luge,Lügen sind zum Beispiel: • Gras ist blau.,6_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-03-01T17:39:00Z,017ecada082ed42bbfc77d89d4b14406,0:=Lügen 1:=sind 2:=zum 3:=Beispiel: 4:=• 5:=Gras 6:=ist 7:=blau.
12416,0,1,0,1.6,6,1,4,0.95,117.16,1,0,0,eifersucht,Man hat Angst und Sorge.,2_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2022-01-03T17:00:58Z,e800bebc9060331edfac65e663a55570,0:=Man 1:=hat 2:=Angst 3:=und 4:=Sorge.
9936,0,1,0,2.0,9,0,6,1.0,80.28,1,1,0,daumenkino,Ein Daumenkino ist ein kleines Buch mit Bildern.,0_short,Film_und_Kino|Technik,2014-03-01T15:38:30Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Ein 1:=Daumenkino 2:=ist 3:=ein 4:=kleines 5:=Buch 6:=mit 7:=Bildern.
12148,0,1,0,2.43,8,1,6,1.0,64.37,1,0,0,echter-clownfisch,Manche sagen zum Echten Clown-fisch auch Anemonen-fisch.,2_long,Tiere|Seiten_mit_defekten_Dateilinks,2021-05-15T15:50:47Z,7b5adf57ed2178795004f4c052333f37,0:=Manche 1:=sagen 2:=zum 3:=Echten 4:=Clown-fisch 5:=auch 6:=Anemonen-fisch.
27330,0,1,0,2.55,12,1,8,0.99,77.23,1,0,0,kultur,Und viele Menschen streiten sich darüber was Kultur ganz genau ist.,6_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2016-03-14T11:57:06Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=viele 2:=Menschen 3:=streiten 4:=sich 5:=darüber 6:=was 7:=Kultur 8:=ganz 9:=genau 10:=ist.
27132,0,1,0,1.6,6,1,3,0.85,83.32,1,0,0,krankheit,Oder der Geist funktioniert schlecht.,1_long,Gesundheit|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2020-05-07T06:15:23Z,48f66906899cc4a9477b6c9e32ff4424,0:=Oder 1:=der 2:=Geist 3:=funktioniert 4:=schlecht.
42457,0,1,0,1.67,7,1,4,1.0,73.85,1,0,0,sodbrennen,Jeder Mensch hat Säure im Magen.,6_long,Gesundheit,2009-07-13T17:40:11Z,4a7c0bf975893985e2e36604fef9654f,0:=Jeder 1:=Mensch 2:=hat 3:=Säure 4:=im 5:=Magen.
42174,0,1,0,2.36,12,3,10,1.0,44.41,1,0,0,skandal,Das heißt: es interessiert niemanden \newline und ärgert auch niemanden.,5_long,Ohne_Kategorie,2013-07-23T22:12:13Z,72fb5f8156adf1b638fc9bd1fa6cdbcf,0:=Das 1:=heißt: 2:=es 3:=interessiert 4:=niemanden 5:=\newline 6:=und 7:=ärgert 8:=auch 9:=niemanden.
9815,0,1,0,2.45,12,1,10,1.0,78.25,1,0,1,das-bildnis-des-dorian-gray,Seiner-zeit gilt der Roman als: \newline Roman mit schlechtem Ruf.,5_short,Lesen_und_Bücher,2022-01-22T14:04:56Z,e800bebc9060331edfac65e663a55570,0:=Seiner-zeit 1:=gilt 2:=der 3:=Roman 4:=als: 5:=\newline 6:=Roman 7:=mit 8:=schlechtem 9:=Ruf.
42485,0,1,0,2.67,10,0,7,1.0,104.64,1,0,0,soldat,Ein Soldat kann ein Mann oder eine Frau sein.,0_long,Hurraki:Überarbeiten|Personen|Beruf|Bundeswehr,2010-03-12T11:26:02Z,f9b0bd285ddc0c9ffae07d47947d7844,0:=Ein 1:=Soldat 2:=kann 3:=ein 4:=Mann 5:=oder 6:=eine 7:=Frau 8:=sein.
1187,0,1,0,1.4,6,1,2,0.84,49.48,1,1,0,alleinstehend,Das Wort alleinstehend bedeutet alleine.,0_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2015-11-18T14:59:56Z,48f66906899cc4a9477b6c9e32ff4424,0:=Das 1:=Wort 2:=alleinstehend 3:=bedeutet 4:=alleine.
1918,0,1,0,1.33,5,0,2,1.0,92.8,0,0,1,annalena-baerbock,Gemeinsam mit Robert Habeck.,11_long,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Gemeinsam 1:=mit 2:=Robert 3:=Habeck.
29613,0,1,0,2.5,11,1,7,0.88,86.71,1,0,0,magnus-carlsen,Im Februar 2013 hatte er in dieser Liste 2872 Punkte.,9_long,Personen,2013-11-21T07:26:20Z,28d34f2e053dee2c0e9399a7924cd978,0:=Im 1:=Februar 2:=2013 3:=hatte 4:=er 5:=in 6:=dieser 7:=Liste 8:=2872 9:=Punkte.
12107,0,1,0,1.83,7,1,4,1.0,73.85,1,0,0,ecall,Die Firmen wollen mehr Geld verdienen.,34_long,Ohne_Kategorie,2014-12-31T12:07:06Z,28d34f2e053dee2c0e9399a7924cd978,0:=Die 1:=Firmen 2:=wollen 3:=mehr 4:=Geld 5:=verdienen.
29349,0,1,0,1.75,5,1,3,1.0,118.18,1,0,0,luftpolsterfolie,Das gibt einen Knall.,9_long,Verpackung,2014-04-21T08:23:12Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Das 1:=gibt 2:=einen 3:=Knall.
1765,0,1,0,2.86,8,2,6,1.0,89.75,1,0,0,anarchismus,Sie beraten was sie zu tun haben.,12_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=beraten 2:=was 3:=sie 4:=zu 5:=tun 6:=haben.
29291,0,1,0,1.67,7,1,3,1.0,56.93,1,1,0,luddismus,Eine einzelene Person nennt man Luddist.,1_long,Geschichte|Politik|Technik,2021-06-26T08:51:07Z,48f66906899cc4a9477b6c9e32ff4424,0:=Eine 1:=einzelene 2:=Person 3:=nennt 4:=man 5:=Luddist.
2043,0,1,0,2.17,7,1,5,1.0,90.77,1,0,0,anschlag-auf-den-bus-von-borussia-dortmund,Er wollte damit viel Geld verdienen.,15_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Er 1:=wollte 2:=damit 3:=viel 4:=Geld 5:=verdienen.
27294,0,1,0,1.57,8,1,5,1.0,81.29,1,0,1,kugelgrill,Ein Kugel-grill funktioniert mit Propan oder Holzkohle.,0_long,Essen_und_Trinken|Technik,2013-12-15T10:24:22Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Ein 1:=Kugel-grill 2:=funktioniert 3:=mit 4:=Propan 5:=oder 6:=Holzkohle.
10051,0,1,0,3.79,15,1,10,1.0,76.22,1,1,0,defenestration,"Zum Beispiel,  \newline wenn jemand eine andere Person aus dem Fenster wirft.",3_short,Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2016-11-09T16:25:59Z,ac95c75a4819ddeb76a125281a8c84d9,"0:=Zum 1:=Beispiel, 2:= 3:=\newline 4:=wenn 5:=jemand 6:=eine 7:=andere 8:=Person 9:=aus 10:=dem 11:=Fenster 12:=wirft."
1138,0,1,0,2.0,9,2,4,1.0,88.74,1,0,0,alkoholkrankheit,Wenn man die Alkohol-krankheit hat braucht man Hilfe.,9_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-03-06T15:49:02Z,017ecada082ed42bbfc77d89d4b14406,0:=Wenn 1:=man 2:=die 3:=Alkohol-krankheit 4:=hat 5:=braucht 6:=man 7:=Hilfe.
9945,0,1,0,1.75,5,0,3,0.91,118.18,1,0,0,dau,DAU ist eine Abkürzung.,0_short,Computer|Internet,2012-12-10T18:08:06Z,28d34f2e053dee2c0e9399a7924cd978,0:=DAU 1:=ist 2:=eine 3:=Abkürzung.
12093,0,1,0,2.29,8,1,6,1.0,106.67,1,1,0,ecall,Manche sagen eCall ist eine gute Technik.,20_long,Ohne_Kategorie,2014-12-31T12:07:06Z,28d34f2e053dee2c0e9399a7924cd978,0:=Manche 1:=sagen 2:=eCall 3:=ist 4:=eine 5:=gute 6:=Technik.
1024,0,1,0,2.17,7,1,5,1.0,83.32,0,0,0,aleppo,"Und neue, moderne Wohn-blöcke gebaut.",11_long,Städte|Seiten_mit_defekten_Dateilinks,2016-09-26T14:57:00Z,7b5adf57ed2178795004f4c052333f37,"0:=Und 1:=neue, 2:=moderne 3:=Wohn-blöcke 4:=gebaut."
2089,0,1,0,2.0,7,1,4,1.0,90.77,1,0,0,anschlag-in-ankara-2016,Die Täter sind dabei selbst gestorben.,6_short,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Die 1:=Täter 2:=sind 3:=dabei 4:=selbst 5:=gestorben.
1713,0,1,0,2.14,8,1,5,0.99,106.67,1,0,0,anakonda,Die Anakonda schluckt das Opfer ganz runter.,21_long,Tiere|Reptilien,2021-03-30T09:18:50Z,5fa944995d8c21065f2309550624baf9,0:=Die 1:=Anakonda 2:=schluckt 3:=das 4:=Opfer 5:=ganz 6:=runter.
12259,0,1,0,2.33,7,1,5,1.0,56.93,1,1,0,ehegattensplitting,Oder wer eine eingetragene Lebens-partnerschaft hat.,15_long,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2014-07-17T09:07:41Z,cfbe77d115cd524def4ccbe596a54842,0:=Oder 1:=wer 2:=eine 3:=eingetragene 4:=Lebens-partnerschaft 5:=hat.
29348,0,1,0,3.8,11,1,9,0.94,80.28,1,1,0,luftpolsterfolie,Dabei werden die Blasen (mit Luft drinne) ausgedrückt.,8_long,Verpackung,2014-04-21T08:23:12Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Dabei 1:=werden 2:=die 3:=Blasen 4:=(mit 5:=Luft 6:=drinne) 7:=ausgedrückt.
1967,0,1,0,2.43,8,1,6,1.0,106.67,1,0,0,anschlag-am-1-januar-2017-istanbul,Und wo der Mann sich versteckt hat.,6_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=wo 2:=der 3:=Mann 4:=sich 5:=versteckt 6:=hat.
1860,0,1,0,1.4,6,1,3,1.0,66.4,1,0,0,angriff-in-las-vegas,Viele Menschen diskutieren über Waffen.,26_long,Geschichte|Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-10-11T05:48:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=Viele 1:=Menschen 2:=diskutieren 3:=über 4:=Waffen.
1315,0,1,0,2.88,9,1,7,0.99,-4.33,1,2,0,allgemeines-gleichbehandlungsgesetz,Früher hatte das Allgemeine Gleich-behandlungs-gesetz einen anderen Namen.,11_long,Politik|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2008-02-02T09:59:38Z,e3afed0047b08059d0fada10f400c1e5,0:=Früher 1:=hatte 2:=das 3:=Allgemeine 4:=Gleich-behandlungs-gesetz 5:=einen 6:=anderen 7:=Namen.
12131,0,1,0,2.12,9,2,7,1.0,89.75,1,0,0,echelon,"Sie haben gesagt, Echelon gibt es nicht.",12_long,Ohne_Kategorie,2013-06-28T07:05:37Z,6275ee07d0785a2da491fbb224064f23,"0:=Sie 1:=haben 2:=gesagt, 3:=Echelon 4:=gibt 5:=es 6:=nicht."
12339,0,1,0,2.77,14,2,6,1.0,60.31,1,0,0,ehrenburger,"Wenn die Auszeichnung von einer Schule kommt, \newline sagt man: Ehren-bürger-würde.",5_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2016-10-24T06:14:31Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Wenn 1:=die 2:=Auszeichnung 3:=von 4:=einer 5:=Schule 6:=kommt, 7:=\newline 8:=sagt 9:=man: 10:=Ehren-bürger-würde."
1904,0,1,0,2.0,7,0,4,0.67,73.85,1,1,0,anna-faris,Anna Faris ist eine amerikanische Schauspielerin.,0_short,Personen|Seiten_mit_defekten_Dateilinks,2022-01-13T04:58:27Z,e800bebc9060331edfac65e663a55570,0:=Anna 1:=Faris 2:=ist 3:=eine 4:=amerikanische 5:=Schauspielerin.
27069,0,1,0,2.14,8,0,4,1.0,81.29,1,0,0,krankenkasse,Bei einer Kranken-kasse kann man Mitglied werden.,0_long,Gesundheit|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2020-08-04T13:39:48Z,cfbe77d115cd524def4ccbe596a54842,0:=Bei 1:=einer 2:=Kranken-kasse 3:=kann 4:=man 5:=Mitglied 6:=werden.
1922,0,1,0,1.88,9,0,6,1.0,71.82,1,2,0,annalena-baerbock,Annalena Baerbock ist Chefin der Partei die Grünen.,3_short,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Annalena 1:=Baerbock 2:=ist 3:=Chefin 4:=der 5:=Partei 6:=die 7:=Grünen.
9669,0,1,0,1.6,6,0,3,0.97,66.4,1,0,0,currywurst,Die Curry-wurst ist sehr beliebt.,6_long,Essen_und_Trinken,2019-05-23T21:15:19Z,cb1e31ab104c40efee60452f9427ce6d,0:=Die 1:=Curry-wurst 2:=ist 3:=sehr 4:=beliebt.
50753,0,1,0,2.0,9,1,6,0.98,118.18,1,0,0,usain-bolt,Die Tochter kam am 17.5.2020 auf die Welt.,22_long,Sport|Personen,2020-08-31T14:45:34Z,6275ee07d0785a2da491fbb224064f23,0:=Die 1:=Tochter 2:=kam 3:=am 4:=17.5.2020 5:=auf 6:=die 7:=Welt.
1834,0,1,0,1.88,9,1,6,1.0,88.74,1,0,1,angriff-in-las-vegas,Der Angriff in der Stadt Las Vegas passiert.,0_long,Geschichte|Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-10-11T05:48:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Angriff 2:=in 3:=der 4:=Stadt 5:=Las 6:=Vegas 7:=passiert.
27066,0,1,0,2.0,6,0,4,1.0,83.32,1,0,0,krafttraining,Man kann damit stärker werden.,1_short,Sport|Seiten_mit_defekten_Dateilinks,2019-10-28T08:05:49Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Man 1:=kann 2:=damit 3:=stärker 4:=werden.
29276,0,1,0,1.5,5,1,3,0.96,92.8,1,0,0,lowe,Löwen leben in Afrika.,5_short,Tiere|Seiten_mit_defekten_Dateilinks,2023-06-29T12:17:58Z,ab62fc4b1975a3ebc0bd2c4dccf571d8,0:=Löwen 1:=leben 2:=in 3:=Afrika.
1665,0,1,0,2.0,7,1,4,1.0,99.23,1,0,0,amtssprache,In Deutschland gibt es eine Amts-sprache.,4_long,Sprache|Öffentliche_Verwaltung|Seiten_mit_defekten_Dateilinks,2015-07-21T11:36:14Z,eaab3232dd7a824a6a774fd2f2814e47,0:=In 1:=Deutschland 2:=gibt 3:=es 4:=eine 5:=Amts-sprache.
42040,0,1,0,1.83,7,1,4,1.0,66.4,1,0,0,singular,Singular  benutzt man bei Nomen.,1_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2021-01-05T10:43:19Z,071517655685f140a415c26a1bfd2837,0:=Singular 1:= 2:=benutzt 3:=man 4:=bei 5:=Nomen.
2005,0,1,0,2.9,23,3,12,0.99,76.56,1,0,1,anschlag-am-12-januar-2016-in-istanbul,"Nabil Fadli  hat sich zu den anderen Menschen gestellt und dann die Bombe gezündet, \newline Er ist dabei selbst gestorben.",3_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,"0:=Nabil 1:=Fadli 2:= 3:=hat 4:=sich 5:=zu 6:=den 7:=anderen 8:=Menschen 9:=gestellt 10:=und 11:=dann 12:=die 13:=Bombe 14:=gezündet, 15:=\newline 16:=Er 17:=ist 18:=dabei 19:=selbst 20:=gestorben."
29393,0,1,0,4.0,12,1,10,1.0,68.77,1,0,1,luiz-inacio-lula-da-silva,Viele sagen zu Luiz Inácio Lula da Silva einfach nur Lula.,0_long,Politik|Personen|Seiten_mit_defekten_Dateilinks,2022-10-31T19:09:35Z,6275ee07d0785a2da491fbb224064f23,0:=Viele 1:=sagen 2:=zu 3:=Luiz 4:=Inácio 5:=Lula 6:=da 7:=Silva 8:=einfach 9:=nur 10:=Lula.
1935,0,1,0,2.0,12,0,6,1.0,87.72,1,1,0,anonymitat,"Das Wort ""anonym"" ist ein Lehnwort aus dem Alt-Griechischen.",10_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Das 1:=Wort 2:=""anonym"" 3:=ist 4:=ein 5:=Lehnwort 6:=aus 7:=dem 8:=Alt-Griechischen."
1062,0,1,0,3.67,10,1,8,1.0,104.64,1,0,1,alexander-graham-bell,Bell hat mit ihr mit einer tiefen Stimme gesprochen.,10_long,Personen|Seiten_mit_defekten_Dateilinks,2022-03-03T19:51:00Z,28d34f2e053dee2c0e9399a7924cd978,0:=Bell 1:=hat 2:=mit 3:=ihr 4:=mit 5:=einer 6:=tiefen 7:=Stimme 8:=gesprochen.
1768,0,1,0,1.88,9,1,4,0.87,71.82,1,1,0,anarchismus,Die Menschen in der Gemeinschaft kümmern sich umeinander.,15_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=Menschen 2:=in 3:=der 4:=Gemeinschaft 5:=kümmern 6:=sich 7:=umeinander.
27193,0,1,0,2.2,6,1,4,0.98,50.5,1,0,0,kredit,Das nennt man: Kredit-rate.,4_long,Geld,2015-11-23T11:05:06Z,88797a15ffaeedd9a8292e0b51c85385,0:=Das 1:=nennt 2:=man: 3:=Kredit-rate.
42385,0,1,0,3.6,16,3,13,1.0,91.11,1,0,0,snooker,"Und es gibt verschiedene Punkte, \newline wenn die Kugel in das Loch gespielt wird.",14_long,Sport,2012-04-22T08:50:38Z,e3afed0047b08059d0fada10f400c1e5,"0:=Und 1:=es 2:=gibt 3:=verschiedene 4:=Punkte, 5:=\newline 6:=wenn 7:=die 8:=Kugel 9:=in 10:=das 11:=Loch 12:=gespielt 13:=wird."
1352,0,1,0,2.56,10,0,7,0.99,96.18,1,0,0,altenburg,Kaiser Barbarossa war 6 mal in Altenburg zu Gast.,8_long,Städte,2019-03-20T11:00:48Z,ffaa744a207eb843b7f383adcf5da422,0:=Kaiser 1:=Barbarossa 2:=war 3:=6 4:=mal 5:=in 6:=Altenburg 7:=zu 8:=Gast.
42257,0,1,0,1.8,6,1,3,0.95,100.24,1,0,0,slackline,Beim Slackline gibt es Tricks.,4_long,Sport,2012-10-07T13:48:29Z,d4171b2c36772be4cad75ef4078874bd,0:=Beim 1:=Slackline 2:=gibt 3:=es 4:=Tricks.
9730,0,1,0,2.0,7,1,4,0.99,90.77,1,0,0,dabbawala,Das Essen wird in Dosen ver-packt.,6_short,Seiten_mit_defekten_Dateilinks|Essen_und_Trinken|Beruf,2019-03-23T09:47:38Z,48f66906899cc4a9477b6c9e32ff4424,0:=Das 1:=Essen 2:=wird 3:=in 4:=Dosen 5:=ver-packt.
42362,0,1,0,2.78,10,1,7,1.0,96.18,1,0,0,sneak-preview,Zum Beispiel wenn man den Film gut gefunden hat.,9_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Zum 1:=Beispiel 2:=wenn 3:=man 4:=den 5:=Film 6:=gut 7:=gefunden 8:=hat.
42341,0,1,0,2.17,7,1,5,1.0,116.15,1,2,0,smartphone,Es kann mehr als ein Handy.,1_short,Computer|Internet,2012-08-24T08:57:32Z,72fb5f8156adf1b638fc9bd1fa6cdbcf,0:=Es 1:=kann 2:=mehr 3:=als 4:=ein 5:=Handy.
9791,0,1,0,3.29,15,1,13,1.0,83.66,1,1,0,danemark,"Legoland ist ein bekannter Freizeitpark in Dänemark, der komplett aus Lego-Steinen gebaut ist.",11_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-04-04T08:35:33Z,f3d525674a904e48b4a41a13ef2a54a5,"0:=Legoland 1:=ist 2:=ein 3:=bekannter 4:=Freizeitpark 5:=in 6:=Dänemark, 7:=der 8:=komplett 9:=aus 10:=Lego-Steinen 11:=gebaut 12:=ist."
1928,0,1,0,2.0,10,2,4,1.0,88.74,1,0,0,anonymitat,"Wenn er einen Brief schreibt, unterschreibt er nicht.",3_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Wenn 1:=er 2:=einen 3:=Brief 4:=schreibt, 5:=unterschreibt 6:=er 7:=nicht."
1854,0,1,0,2.86,8,1,6,1.0,64.37,1,0,0,angriff-in-las-vegas,Er hat in seinem Hotel-zimmer Selbst-mord gemacht.,20_long,Geschichte|Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-10-11T05:48:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=Er 1:=hat 2:=in 3:=seinem 4:=Hotel-zimmer 5:=Selbst-mord 6:=gemacht.
42464,0,1,0,3.62,9,0,7,1.0,106.67,1,0,0,sodbrennen,"Manchmal aber auch, weil man krank ist.",13_long,Gesundheit,2009-07-13T17:40:11Z,4a7c0bf975893985e2e36604fef9654f,"0:=Manchmal 1:=aber 2:=auch, 3:=weil 4:=man 5:=krank 6:=ist."
29373,0,1,0,2.57,8,1,6,1.0,99.23,1,0,0,luge,"Wer entscheidet, was eine Lüge ist?",3_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-03-01T17:39:00Z,017ecada082ed42bbfc77d89d4b14406,"0:=Wer 1:=entscheidet, 2:=was 3:=eine 4:=Lüge 5:=ist?"
42265,0,1,0,3.0,8,1,6,1.0,64.37,1,0,0,slamball,Und damit es interessant und spannend aussieht.,1_long,Sport,2014-08-26T12:02:12Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Und 1:=damit 2:=es 3:=interessant 4:=und 5:=spannend 6:=aussieht.
42209,0,1,0,1.8,6,0,4,1.0,100.24,1,0,0,sklave,Dort wurden sie zu Sklaven.,8_long,Ohne_Kategorie,2013-11-26T08:07:47Z,6275ee07d0785a2da491fbb224064f23,0:=Dort 1:=wurden 2:=sie 3:=zu 4:=Sklaven.
27246,0,1,0,1.6,6,1,3,1.0,100.24,1,0,0,krimkrise,Der Streit geht schon lange.,8_short,Politik|Geopolitik|Seiten_mit_defekten_Dateilinks,2015-08-02T10:35:14Z,af28a20dfb151690981ee13d72ce655c,0:=Der 1:=Streit 2:=geht 3:=schon 4:=lange.
10054,0,1,0,2.25,9,1,5,0.83,80.28,1,1,0,deflation,Bei einer Deflation gibt es zu viele Waren.,0_long,Geld|Seiten_mit_defekten_Dateilinks,2014-03-06T06:33:24Z,6275ee07d0785a2da491fbb224064f23,0:=Bei 1:=einer 2:=Deflation 3:=gibt 4:=es 5:=zu 6:=viele 7:=Waren.
