,Unnamed: 0,sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,num_statements,statement_spans,english,amr
919,919,1026913,korea-konflikt,Der Streit zwischen den Ländern ist ein sehr großer Konflikt.,0_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Streit 2:=zwischen 3:=den 4:=beiden 5:=Länder 6:=ist 7:=ein 8:=sehr 9:=großer 10:=Konflikt.,2,"[[2, 4, 5], [6, 8, 9, 10]]",The dispute between the countries is a very big conflict.,['# ::snt The dispute between the countries is a very big conflict.\n(c / conflict-01\n      :ARG0 (c2 / country)\n      :ARG2 (d / dispute-01\n            :ARG0 c2)\n      :mod (b / big\n            :degree (v / very)))']
920,920,1026919,korea-konflikt,Nordkorea und Südkorea streiten über zwei große Dinge.,6_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Nord-korea 1:=und 2:=Süd-korea 3:=streiten 4:=sich 5:=um 6:=2 7:=große 8:=Sachen.,2,"[[0, 1, 2, 3, 4], [5, 6, 7, 8]]",North Korea and South Korea are arguing about two big things.,"['# ::snt North Korea and South Korea are arguing about two big things.\n(a / argue-02\n      :ARG0 (c / country\n            :name (n / name\n                  :op1 ""North""\n                  :op2 ""Korea""))\n      :ARG1 (c2 / country\n            :name (n2 / name\n                  :op1 ""South""\n                  :op2 ""Korea""))\n      :ARG2 (t / thing\n            :quant 2\n            :mod (b / big)))']"
921,921,1026920,korea-konflikt,Sie streiten sich um eine Insel in Korea.,7_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=streiten 2:=sich 3:=um 4:=eine 5:=Insel 6:=in 7:=Korea.,2,"[[0, 1, 2], [3, 5, 6, 7]]",They are fighting over an island in Korea.,"['# ::snt They are fighting over an island in Korea.\n(f / fight-01\n      :ARG0 (t / they)\n      :ARG2 (ii / island\n            :location (c / country\n                  :name (n / name\n                        :op1 ""Korea""))))']"
922,922,1026921,korea-konflikt,"Nordkorea und Südkorea streiten darüber, wem die Insel gehört.",8_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Nord-korea 1:=und 2:=Süd-korea 3:=streiten 4:=darum 5:=wem 6:=die 7:=Insel 8:=gehört.,2,"[[0, 1, 2, 3], [4, 5, 7, 8]]",North Korea and South Korea are arguing about who owns the island.,"['# ::snt North Korea and South Korea are arguing about who owns the island.\n(a / argue-02\n      :ARG0 (c / country\n            :name (n / name\n                  :op1 ""North""\n                  :op2 ""Korea""))\n      :ARG1 (c2 / country\n            :name (n2 / name\n                  :op1 ""South""\n                  :op2 ""Korea""))\n      :ARG2 (p / person\n            :ARG0-of (o / own-01\n                  :ARG1 (ii / island))))']"
923,923,1026922,korea-konflikt,Und sie streiten über Nordkoreas Atomprogramm.,9_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=sie 2:=streiten 3:=sich 4:=um 5:=das 6:=Atom-programm 7:=von 8:=Nord-korea.,2,"[[1, 2, 3], [4, 6, 7, 8]]",And they argue about North Korea's nuclear program.,"['# ::snt And they argue about North Korea\'s nuclear program.\n(a / and\n      :op2 (a2 / argue-02\n            :ARG0 (t / they)\n            :ARG2 (p / program\n                  :mod (n / nucleus)\n                  :poss (c / country\n                        :name (n2 / name\n                              :op1 ""North""\n                              :op2 ""Korea"")))))']"
924,924,1026923,korea-konflikt,Südkorea will Nordkoreas Atomprogramm verbieten.,10_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Süd-korea 1:=möchte 2:=das 3:=Atom-programm 4:=von 5:=Nord-korea 6:=verbieten.,2,"[[0, 1, 6], [4, 5]]",South Korea wants to ban North Korea's nuclear program.,"['# ::snt South Korea wants to ban North Korea\'s nuclear program.\n(w / want-01\n      :ARG0 (c / country\n            :name (n / name\n                  :op1 ""South""\n                  :op2 ""Korea""))\n      :ARG1 (b / ban-01\n            :ARG0 c\n            :ARG1 (p / program\n                  :mod (n2 / nucleus)\n                  :poss (c2 / country\n                        :name (n3 / name\n                              :op1 ""North""\n                              :op2 ""Korea"")))))']"
925,925,1026924,korea-konflikt,"Sie befürchten, dass Nordkorea Atomwaffen baut.",11_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=haben 2:=Angst 3:=das 4:=Nord-korea 5:=Atom-waffen 6:=baut.,2,"[[0, 1, 2], [3, 4, 5, 6]]",They fear that North Korea is building nuclear weapons.,"['# ::snt They fear that North Korea is building nuclear weapons.\n(f / fear-01\n      :ARG0 (t / they)\n      :ARG1 (b / build-01\n            :ARG0 (c / country\n                  :name (n / name\n                        :op1 ""North""\n                        :op2 ""Korea""))\n            :ARG1 (w / weapon\n                  :mod (n2 / nucleus))))']"
926,926,1026925,korea-konflikt,Viele Politiker wollen Sanktionen gegen Nordkorea.,12_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Viele 1:=Politiker 2:=wollen 3:=das 4:=es 5:=Sanktionen 6:=gegen 7:=Nord-korea 8:=gibt.,3,"[[0, 1, 2], [3, 4, 5, 8], [5, 6, 7]]",Many politicians want sanctions against North Korea.,"['# ::snt Many politicians want sanctions against North Korea.\n(w / want-01\n      :ARG0 (p / politician\n            :quant (m / many))\n      :ARG1 (s / sanction-02\n            :ARG1 (c / country\n                  :name (n / name\n                        :op1 ""North""\n                        :op2 ""Korea""))))']"
927,927,1026929,korea-konflikt,Und auch die Sowjetunion hat Nordkorea in der Vergangenheit unterstützt.,16_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=früher 2:=hat 3:=die 4:=Sowjetunion 5:=auch 6:=Nord-korea 7:=unterstützt.,2,"[[1], [2, 4, 5, 6, 7]]",And the Soviet Union has also supported North Korea in the past.,"['# ::snt And the Soviet Union has also supported North Korea in the past.\n(a / and\n      :op2 (s / support-01\n            :ARG0 (c / country\n                  :name (n / name\n                        :op1 ""Soviet""\n                        :op2 ""Union""))\n            :ARG1 (c2 / country\n                  :name (n2 / name\n                        :op1 ""North""\n                        :op2 ""Korea""))\n            :mod (a2 / also)\n            :time (p / past)))']"
928,928,1026932,korea-konflikt,Südkoreanische Politiker und nordkoreanische Politiker reden miteinander.,19_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Politiker 1:=aus 2:=Süd-korea 3:=und 4:=Politiker 5:=aus 6:=Nord-korea 7:=sprechen 8:=mit-einander.,3,"[[0, 4, 7, 8], [0, 1, 2], [4, 5, 6]]",South Korean politicians and North Korean politicians talk to each other.,"['# ::snt South Korean politicians and North Korean politicians talk to each other.\n(t / talk-01\n      :ARG0 (a / and\n            :op1 (p / politician\n                  :mod (c / country\n                        :name (n / name\n                              :op1 ""South""\n                              :op2 ""Korea"")))\n            :op2 (p2 / politician\n                  :mod (c2 / country\n                        :name (n2 / name\n                              :op1 ""North""\n                              :op2 ""Korea""))))\n      :ARG2 a)']"
929,929,1026933,korea-konflikt,Und Sportler aus Nordkorea nehmen an den Olympischen Spielen in Südkorea teil.,20_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=Sportler 2:=aus 3:=Nord-korea 4:=machen 5:=bei 6:=den 7:=Olympia-spiele 8:=in 9:=Süd-korea 10:=mit.,3,"[[1, 4, 5, 7, 10], [1, 2, 3], [7, 8, 9]]",And athletes from North Korea are participating in the Olympic Games in South Korea.,"['# ::snt And athletes from North Korea are participating in the Olympic Games in South Korea.\n(a / and\n      :op2 (p / participate-01\n            :ARG0 (a2 / athlete\n                  :source (c / country\n                        :name (n / name\n                              :op1 ""North""\n                              :op2 ""Korea"")))\n            :ARG1 (g / game\n                  :name (n2 / name\n                        :op1 ""Olympics"")\n                  :location (c2 / country\n                        :name (n3 / name\n                              :op1 ""South""\n                              :op2 ""Korea"")))))']"
930,930,1026934,korea-konflikt,Kim Jong-un will die Gespräche mit Südkorea fortsetzen.,21_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Kim 1:=Jong-un 2:=möchte 3:=wieder 4:=mehr 5:=Gespräche 6:=mit 7:=Süd-korea.,2,"[[4], [6, 7]]",Kim Jong-un wants to continue talks with South Korea.,"['# ::snt Kim Jong-un wants to continue talks with South Korea.\n(w / want-01\n      :ARG0 (p / person\n            :name (n / name\n                  :op1 ""Kim""\n                  :op2 ""Jong-un""))\n      :ARG1 (c / continue-01\n            :ARG0 p\n            :ARG1 (t / talk-01\n                  :ARG0 p\n                  :ARG2 (c2 / country\n                        :name (n2 / name\n                              :op1 ""South""\n                              :op2 ""Korea"")))))']"
931,931,1026935,korea-konflikt,Der Koreakonflikt ist ein großer Streit zwischen zwei (2) Ländern.,0_short,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Korea-Konflikt 2:=ist 3:=ein 4:=großer 5:=Streit 6:=zwischen 7:=zwei 8:=(2) 9:=Ländern.,3,"[[4], [6, 7, 9], [6, 8, 9]]",The Korean conflict is a major dispute between two (2) countries.,"['# ::snt The Korean conflict is a major dispute between two (2) countries.\n(d / dispute-01\n      :ARG0 (c / country\n            :quant 2)\n      :ARG1 (c2 / country\n            :name (n / name\n                  :op1 ""Korea""))\n      :ARG1-of (m / major-02))']"
932,932,1026937,korea-konflikt,Beide Länder streiten um eine Insel in Korea.,2_short,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Beiden 1:=Länder 2:=streiten 3:=sich 4:=um 5:=eine 6:=Insel 7:=in 8:=Korea.,2,"[[0, 1, 2, 3], [4, 6, 7, 8]]",Both countries are fighting over an island in Korea.,"['# ::snt Both countries are fighting over an island in Korea.\n(f / fight-01\n      :ARG0 (c / country\n            :quant (b / both))\n      :ARG2 (ii / island\n            :location (c2 / country\n                  :name (n / name\n                        :op1 ""Korea""))))']"
933,933,1026938,korea-konflikt,Und sie streiten über Nordkoreas Atomwaffen.,3_short,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=sie 2:=streiten 3:=sich 4:=um 5:=Kern-waffen 6:=von 7:=Nord-korea.,2,"[[1, 2, 3], [4, 5, 6, 7]]",And they argue about North Korea's nuclear weapons.,"['# ::snt And they argue about North Korea\'s nuclear weapons.\n(a / and\n      :op2 (a2 / argue-02\n            :ARG0 (t / they)\n            :ARG2 (w / weapon\n                  :mod (n / nucleus)\n                  :poss (c / country\n                        :name (n2 / name\n                              :op1 ""North""\n                              :op2 ""Korea"")))))']"
934,934,1026944,korperbemalung,Die Farbe verschwindet nach einer Weile.,3_long,Kleider|Seiten_mit_defekten_Dateilinks,2015-06-05T15:33:34Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Die 1:=Farbe 2:=geht 3:=nach 4:=einiger 5:=Zeit 6:=wieder 7:=weg.,2,"[[1, 2, 6, 7], [3, 4, 5]]",The color disappears after a while.,['# ::snt The color disappears after a while.\n(d / disappear-01\n      :ARG1 (c / color)\n      :time (a / after\n            :op1 (w / while)))']
935,935,1026950,korperbemalung,Zu diesem Zweck nutzten die Menschen Erdfarben.,9_long,Kleider|Seiten_mit_defekten_Dateilinks,2015-06-05T15:33:34Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Früher 1:=haben 2:=die 3:=Menschen 4:=Erdfarbe 5:=dazu 6:=benutzt.,2,"[[0], [5]]","For this purpose, people used earth colors.","['# ::snt For this purpose, people used earth colors.\n(u / use-01\n      :ARG0 (p / person)\n      :ARG1 (c / color\n            :mod (e / earth))\n      :purpose (p2 / purpose\n            :mod (t / this)))']"
936,936,1026951,korperbemalung,Die Menschen haben Stöcke als Pinsel verwendet.,10_long,Kleider|Seiten_mit_defekten_Dateilinks,2015-06-05T15:33:34Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Die 1:=Menschen 2:=haben 3:=Stöcke 4:=als 5:=Pinsel 6:=benutzt.,2,"[[1, 2, 6], [4, 5]]",People used sticks as brushes.,['# ::snt People used sticks as brushes.\n(u / use-01\n      :ARG0 (p / person)\n      :ARG1 (s / stick)\n      :ARG2 (b / brush))']
937,937,1026953,korperbemalung,Oder sie malten mit den Händen.,12_long,Kleider|Seiten_mit_defekten_Dateilinks,2015-06-05T15:33:34Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Oder 1:=sie 2:=haben 3:=die 4:=Hände 5:=zum 6:=malen 7:=benutzt.,2,"[[0, 1, 2, 7], [5, 6]]",Or they painted with their hands.,['# ::snt Or they painted with their hands.\n(o / or\n      :op2 (p / paint-02\n            :ARG0 (t / they\n                  :part (h / hand))\n            :instrument h))']
938,938,1026955,korperbemalung,"Damit andere sehen konnten, wer der Boss war.",14_long,Kleider|Seiten_mit_defekten_Dateilinks,2015-06-05T15:33:34Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Damit 1:=andere 2:=sehen 3:=konnten 4:=wer 5:=der 6:=Chef 7:=ist.,2,"[[0, 1, 2, 3], [4, 6, 7]]",So others could see who was boss.,['# ::snt So others could see who was boss.\n(c / cause-01\n      :ARG1 (p / possible-01\n            :ARG1 (s / see-01\n                  :ARG0 (o / other)\n                  :ARG1 (p2 / person\n                        :ARG0-of (h / have-rel-role-91\n                              :ARG2 (b / boss))))))']
939,939,1026958,korperbemalung,Zum Beispiel: \newline Rote Farbe sagt: Es ist mir gelungen.,17_long,Kleider|Seiten_mit_defekten_Dateilinks,2015-06-05T15:33:34Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Zum 1:=Beispiel: 2:=\newline 3:=Die 4:=Farbe 5:=rot 6:=sagt: 7:=ich 8:=habe 9:=Erfolg.,2,"[[4, 5, 6], [7, 8, 9]]",For example: \newline Red color says: I succeeded.,"['# ::snt For example: \\newline Red color says: I succeeded.\n(e / exemplify-01\n      :ARG0 (s / say-01\n            :ARG0 (c / color\n                  :name (n / name\n                        :op1 ""\\newline""\n                        :op2 ""Red""))\n            :ARG1 (s2 / succeed-01\n                  :ARG0 (ii / i))))']"
940,940,1026959,korperbemalung,Die Farbe Blau sagt: Ich bin in Schwierigkeiten.,18_long,Kleider|Seiten_mit_defekten_Dateilinks,2015-06-05T15:33:34Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Die 1:=Farbe 2:=blau 3:=sagt: 4:=ich 5:=habe 6:=Schwierigkeiten.,2,"[[1, 2, 3], [4, 5, 6]]",The color blue says: I'm in trouble.,"[""# ::snt The color blue says: I'm in trouble.\n(s / say-01\n      :ARG0 (c / color\n            :mod (b / blue))\n      :ARG1 (ii / in-trouble-02\n            :ARG1 (ii2 / i)))""]"
941,941,1026960,korperbemalung,Früher verwendete man Körperbemalung auch als Kriegsbemalung.,19_long,Kleider|Seiten_mit_defekten_Dateilinks,2015-06-05T15:33:34Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Die 1:=Menschen 2:=früher 3:=haben 4:=Körper-be-malung 5:=auch 6:=als 7:=Kriegsbemalung 8:=benutzt.,3,"[[1, 3, 4, 8], [6, 7], [2]]","In the past, body painting was also used as war paint.","['# ::snt In the past, body painting was also used as war paint.\n(u / use-01\n      :ARG1 (p / paint\n            :mod (b / body))\n      :ARG2 (p2 / paint\n            :mod (w / war))\n      :time (p3 / past)\n      :mod (a / also))']"
942,942,1026961,korperbemalung,Beim Bodypainting handelt es sich um Farbe auf der Haut.,0_short,Kleider|Seiten_mit_defekten_Dateilinks,2015-06-05T15:33:34Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Körperbemalung 1:=ist 2:=Fabe 3:=auf 4:=der 5:=Haut.,2,"[[2], [3, 5]]",Body painting involves applying paint to the skin.,['# ::snt Body painting involves applying paint to the skin.\n(ii / involve-01\n      :ARG1 (a / apply-01\n            :ARG1 (p / paint)\n            :ARG2 (s / skin))\n      :ARG2 (p2 / paint\n            :part s))']
943,943,1026967,korpergewicht,"Von Untergewicht spricht man, wenn das Gewicht viel zu gering ist.",2_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2019-12-27T09:05:27Z,eaab3232dd7a824a6a774fd2f2814e47,"0:=Unter-gewicht 1:=ist, 2:=\newline 3:=wenn 4:=man 5:=viel 6:=zu 7:=wenig 8:=Körper-gewicht 9:=hat.",2,"[[0, 1], [3, 4, 5, 6, 7, 8, 9]]",Underweight is when the weight is much too low.,['# ::snt Underweight is when the weight is much too low.\n(u / underweight\n      :time (h / have-degree-91\n            :ARG1 (w / weight)\n            :ARG2 (l / low-04\n                  :ARG1 w)\n            :ARG3 (t / too\n                  :quant (m / much))))']
944,944,1026969,korpergewicht,"Von Übergewicht spricht man, wenn man zu viel Körpergewicht hat.",4_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2019-12-27T09:05:27Z,eaab3232dd7a824a6a774fd2f2814e47,"0:=Über-gewicht 1:=ist, 2:= 3:=\newline 4:=wenn 5:=man 6:=zu 7:=viel 8:=Körper-gewicht 9:= 10:=hat.",2,"[[0, 1], [4, 5, 6, 7, 8, 10]]",Obesity is when you have too much body weight.,['# ::snt Obesity is when you have too much body weight.\n(o / obesity\n      :time (h / have-03\n            :ARG0 (y / you)\n            :ARG1 (w / weight\n                  :mod (b / body)\n                  :ARG1-of (h2 / have-quant-91\n                        :ARG2 (m / much)\n                        :ARG3 (t / too)))))']
945,945,1026971,korpergewicht,"Sie können berechnen, was ein gutes Körpergewicht ist.",6_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2019-12-27T09:05:27Z,eaab3232dd7a824a6a774fd2f2814e47,"0:=Was 1:=ein 2:=gutes 3:=Körper-gewicht 4:=ist, 5:= 6:=\newline 7:=kann 8:=man 9:=aus-rechnen.",2,"[[0, 2, 3, 4], [7, 8, 9]]",You can calculate what a good body weight is.,['# ::snt You can calculate what a good body weight is.\n(p / possible-01\n      :ARG1 (c / calculate-01\n            :ARG0 (y / you)\n            :ARG1 (m / mass-quantity\n                  :ARG1-of (g / good-02)\n                  :mod (b / body))))']
946,946,1026973,korpergewicht,"Gewicht ist, wie schwer Sie sind.",0_short,Gesundheit|Seiten_mit_defekten_Dateilinks,2019-12-27T09:05:27Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Körper-gewicht 1:=ist 2:=wie 3:=schwer 4:=man 5:=ist.,2,"[[0, 1], [2, 3, 4, 5]]",Weight is how heavy you are.,['# ::snt Weight is how heavy you are.\n(w / weight\n      :domain (m / mass-quantity\n            :degree-of (h / heavy\n                  :domain (y / you))))']
947,947,1026975,korpergewicht,"Wenn Sie schwer sind, \newline haben Sie ein hohes Körpergewicht.",2_short,Gesundheit|Seiten_mit_defekten_Dateilinks,2019-12-27T09:05:27Z,eaab3232dd7a824a6a774fd2f2814e47,"0:=Wenn 1:=man 2:=schwer 3:=ist, 4:= 5:=\newline 6:=hat 7:=man 8:=viel 9:=Körper-gewicht.",2,"[[0, 1, 2, 3], [6, 7, 8, 9]]","If you are heavy, \newline you have a high body weight.","['# ::snt If you are heavy, \\newline you have a high body weight.\n(h / have-condition-91\n      :ARG1 (h2 / have-03\n            :ARG0 (y / you)\n            :ARG1 (w / weight\n                  :mod (b / body)\n                  :ARG1-of (h3 / high-02)))\n      :ARG2 (h4 / heavy\n            :domain y)\n      :mod (n / newline))']"
948,948,1026976,korpergewicht,"Wenn Sie leicht sind, \newline haben Sie ein geringes Körpergewicht.",3_short,Gesundheit|Seiten_mit_defekten_Dateilinks,2019-12-27T09:05:27Z,eaab3232dd7a824a6a774fd2f2814e47,"0:=Wenn 1:=man 2:=leicht 3:=ist, 4:= 5:=\newline 6:=hat 7:=man 8:=wenig 9:=Körper-gewicht.",2,"[[0, 1, 2, 3], [6, 7, 8, 9]]","If you are light, \newline you have a low body weight.","['# ::snt If you are light, \\newline you have a low body weight.\n(h / have-condition-91\n      :ARG1 (w / weight-01\n            :ARG1 (y / you)\n            :mod (b / body)\n            :ARG1-of (l / low-04))\n      :ARG2 (l2 / light-06\n            :ARG1 y)\n      :mod (n / newline))']"
949,949,1026977,korruption-in-der-fifa,Am 27. Mai 2015 fand bei der FIFA eine Hausdurchsuchung statt.,0_long,Sport|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2015-05-28T14:24:34Z,af28a20dfb151690981ee13d72ce655c,0:=Am 1:=27. 2:=Mai 3:=2015 4:=gab 5:=es 6:=bei 7:=der 8:=FIFA 9:=eine 10:=Hausdurchsuchung.,3,"[[0, 1, 2, 3], [4, 10], [6, 8, 10]]","On 27 May 2015, a search of FIFA’s premises took place.","['# ::snt On 27 May 2015, a search of FIFA’s premises took place.\n(s / search-01\n      :ARG1 (p / premises\n            :poss (o / organization\n                  :name (n / name\n                        :op1 ""FIFA"")))\n      :time (d / date-entity\n            :day 27\n            :month 5\n            :year 2015))']"
950,950,1026978,korruption-in-der-fifa,Und am selben Tag verhaftete die Polizei sieben Mitarbeiter.,1_long,Sport|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2015-05-28T14:24:34Z,af28a20dfb151690981ee13d72ce655c,0:=Und 1:=am 2:=selben 3:=Tag 4:=wurden 5:=7 6:=Mitarbeiter 7:=von 8:=der 9:=Polizei 10:=verhaftet.,3,"[[0, 1, 2, 3], [4, 5, 6, 10], [7, 9, 10]]","And on the same day, police arrested seven employees.","['# ::snt And on the same day, police arrested seven employees.\n(a / and\n      :op2 (a2 / arrest-01\n            :ARG0 (p / police)\n            :ARG1 (p2 / person\n                  :quant 7\n                  :ARG1-of (e / employ-01))\n            :time (d / day\n                  :ARG1-of (s / same-01))))']"
951,951,1026991,korruption-in-der-fifa,"Sie haben beispielsweise Geld genommen, um die Weltmeisterschaften 2018 und 2022 zu gewinnen.",14_long,Sport|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2015-05-28T14:24:34Z,af28a20dfb151690981ee13d72ce655c,0:=Sie 1:=haben 2:=zum 3:=Beispiel 4:=Geld 5:=für 6:=die 7:=Vergabe 8:=der 9:=Fußball-Weltmeisterschaften 10:=2018 11:=und 12:=2022 13:=genommen.,5,"[[0, 1, 4, 13], [4, 5, 7], [7, 9], [9, 10], [9, 12]]","For example, they took money to win the 2018 and 2022 World Championships.","['# ::snt For example, they took money to win the 2018 and 2022 World Championships.\n(e / exemplify-01\n      :ARG0 (t / take-01\n            :ARG0 (t2 / they)\n            :ARG1 (m / money)\n            :purpose (w / win-01\n                  :ARG0 t2\n                  :ARG1 (a / and\n                        :op1 (g / game\n                              :name (n / name\n                                    :op1 ""World""\n                                    :op2 ""Championship"")\n                              :time (d / date-entity\n                                    :year 2018))\n                        :op2 (g2 / game\n                              :name (n2 / name\n                                    :op1 ""World""\n                                    :op2 ""Championship"")\n                              :time (d2 / date-entity\n                                    :year 2022))))))']"
952,952,1026993,korruption-in-der-fifa,"Zum Beispiel: Behalten Sie Geld, das anderen gehört.",1_short,Sport|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2015-05-28T14:24:34Z,af28a20dfb151690981ee13d72ce655c,0:=Zum 1:=Beispiel: 2:=behalten 3:=sie 4:=Geld 5:=das 6:=anderen 7:=gehört.,2,"[[2, 3], [5, 6, 7]]",For example: Keep money that belongs to others.,['# ::snt For example: Keep money that belongs to others.\n(e / exemplify-01\n      :ARG0 (k / keep-01\n            :ARG1 (m / money\n                  :ARG0-of (b / belong-01\n                        :ARG1 (o / other)))))']
953,953,1026994,korruption-in-der-fifa,Oder: Sie waschen Geld von verbotenen Unternehmen.,2_short,Sport|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2015-05-28T14:24:34Z,af28a20dfb151690981ee13d72ce655c,0:=Oder: 1:=sie 2:=waschen 3:=Geld 4:=von 5:=verbotenen 6:=Geschäften.,2,"[[0, 1, 2], [4, 5, 6]]",Or: They launder money from prohibited companies.,['# ::snt Or: They launder money from prohibited companies.\n(o / or\n      :op2 (l / launder-01\n            :ARG0 (t / they)\n            :ARG1 (m / money)\n            :source (c / company\n                  :ARG1-of (p / prohibit-01))))']
954,954,1026997,korruption,"Der Richter sagt, der Verbrecher sei unschuldig.",2_long,Politik|Recht_und_Gesetz,2008-10-10T21:54:55Z,e3afed0047b08059d0fada10f400c1e5,"0:=Der 1:=Richter 2:=sagt, 3:=der 4:=Verbrecher 5:=ist 6:=unschuldig.",2,"[[1, 2], [4, 5, 6]]",The judge says the criminal is innocent.,['# ::snt The judge says the criminal is innocent.\n(s / say-01\n      :ARG0 (p / person\n            :ARG0-of (h / have-org-role-91\n                  :ARG3 (j / judge-01)))\n      :ARG1 (ii / innocent-01\n            :ARG1 (p2 / person\n                  :ARG2-of (c / criminal-03))))']
955,955,1026999,korruption,Beispiel 2: \newline Ein Politiker sammelt Geld für einen guten Zweck.,4_long,Politik|Recht_und_Gesetz,2008-10-10T21:54:55Z,e3afed0047b08059d0fada10f400c1e5,0:=Beispiel 1:=2: 2:=\newline 3:=Ein 4:=Politiker 5:=sammelt 6:=Geld 7:=für 8:=eine 9:=gute 10:=Sache.,2,"[[4, 5, 6], [7, 9, 10]]",Example 2: \newline A politician collects money for a good cause.,['# ::snt Example 2: \\newline A politician collects money for a good cause.\n(e / exemplify-01\n      :li 2\n      :ARG1 (c / collect-01\n            :ARG0 (p / politician)\n            :ARG1 (m / money)\n            :ARG3 (c2 / cause\n                  :ARG1-of (g / good-02))))']
956,956,1027000,korruption,Aber er spendet dieses Geld nicht für einen guten Zweck.,5_long,Politik|Recht_und_Gesetz,2008-10-10T21:54:55Z,e3afed0047b08059d0fada10f400c1e5,0:=Dieses 1:=Geld 2:=gibt 3:=er 4:=aber 5:=nicht 6:=weiter 7:=an 8:=die 9:=gute 10:=Sache.,2,"[[6], [7, 9, 10]]",But he doesn't donate this money to a good cause.,"[""# ::snt But he doesn't donate this money to a good cause.\n(c / contrast-01\n      :ARG2 (d / donate-01\n            :polarity -\n            :ARG0 (h / he)\n            :ARG1 (m / money\n                  :mod (t / this))\n            :ARG2 (c2 / cause\n                  :ARG1-of (g / good-02))))""]"
957,957,1027002,korruption,"Er hat Leute betrogen, die Geld gespendet haben.",7_long,Politik|Recht_und_Gesetz,2008-10-10T21:54:55Z,e3afed0047b08059d0fada10f400c1e5,0:=Er 1:=hat 2:=die 3:=Menschen 4:=die 5:=Geld 6:=gespendet 7:=haben 8:=betrogen.,2,"[[0, 1, 8], [4, 5, 6, 7]]",He defrauded people who donated money.,['# ::snt He defrauded people who donated money.\n(d / defraud-01\n      :ARG0 (h / he)\n      :ARG2 (p / person\n            :ARG0-of (d2 / donate-01\n                  :ARG1 (m / money))))']
958,958,1027005,korruption,In Deutschland wird Korruption bestraft,10_long,Politik|Recht_und_Gesetz,2008-10-10T21:54:55Z,e3afed0047b08059d0fada10f400c1e5,0:=Korruption 1:=wird 2:=in 3:=Deutschland 4:=bestraft,2,"[[0, 1], [2, 3]]","In Germany, corruption is punished","['# ::snt In Germany, corruption is punished\n(p / punish-01\n      :ARG2 (c / corrupt-01)\n      :location (c2 / country\n            :name (n / name\n                  :op1 ""Germany"")))']"
