sent-id,phrase,num_statements,statement_spans,tree,is_sent,big_np_count,big_pp_count
42045,Das Wort sinnfrei ist ein Adjektiv.,1,,(S (NP (ART Das) (NN Wort) (ADJD sinnfrei)) (VAFIN ist) (NP (ART ein) (NN Adjektiv))) ($. .),1,1,0
42046,"sinnfrei ist ein anderes Wort für ""sinnlos"".",1,,"(S (ADJD sinnfrei) (VAFIN ist) (ART ein) (ADJA anderes) (NN Wort) (APPR für)) ($LRB "") (NP (PP (ADJD sinnlos))) ($LRB "") ($. .)",1,0,0
42047,"Etwas ist sinnfrei, \newline wenn es keine Bedeutung hat.",2,"[[0, 1, 2], [4, 5, 6, 7, 8]]","(S (PIS Etwas) (VAFIN ist) (ADJD sinnfrei)) ($, ,) (S (ADV \newline) (KOUS wenn) (PPER es) (NP (PIAT keine) (NN Bedeutung)) (VAFIN hat)) ($. .)",1,0,0
42051,"Dora macht sich Gedanken, ob ihr Freund der Richtige ist.",2,"[[0, 1, 2, 3], [4, 5, 6, 8, 9]]","(S (NE Dora) (VVFIN macht) (PRF sich) (NN Gedanken)) ($, ,) (S (KOUS ob) (NP (PPOSAT ihr) (NN Freund)) (NP (ART der) (NN Richtige)) (VAFIN ist)) ($. .)",1,0,0
42052,Das Wort sinnieren ist ein Verb.,1,,(S (NP (ART Das) (NN Wort) (VVINF sinnieren)) (VAFIN ist) (NP (ART ein) (NN Verb))) ($. .),1,1,0
42053,sinnieren bedeutet über etwas nachdenken.,2,"[[0, 1], [2, 3, 4]]",(S (NN sinnieren) (VVFIN bedeutet) (VP (PP (APPR über) (PIS etwas)) (NN nachdenken))) ($. .),1,0,0
42054,"Es wird auch ""grübeln"" gesagt.",1,,"(S (PPER Es) (VAFIN wird) (ADV auch)) ($LRB "") (VVINF grübeln) ($LRB "") (VP (VVPP gesagt)) ($. .)",1,0,0
42055,Das Programm Siri gibt es für: • iPhone,1,,(S (NP (ART Das) (NN Programm) (NE Siri)) (VVFIN gibt) (PPER es) (APPR für)) ($. :),1,1,0
42056,Das Programm Siri gibt es für: • iPad,1,,(S (NP (ART Das) (NN Programm) (NE Siri)) (VVFIN gibt) (PPER es) (APPR für)) ($. :),1,1,0
42057,Siri ist eine Sprach-steuerung für das iPhone.,2,"[[0, 1, 3], [4, 6]]",(S (NE Siri) (VAFIN ist) (NP (ART eine) (NN Sprach-steuerung) (PP (APPR für) (ART das) (NN iPhone)))) ($. .),1,1,0
42058,Man kann das Handy auf verschiedene Arten steuern.,1,,(S (PIS Man) (VMFIN kann) (VP (NP (ART das) (NN Handy)) (PP (APPR auf) (ADJA verschiedene) (NN Arten)) (VVINF steuern))) ($. .),1,0,0
42059,Meistens macht man das mit den Fingern.,1,,(S (ADV Meistens) (VVFIN macht) (PIS man) (PDS das) (PP (APPR mit) (ART den) (NN Fingern))) ($. .),1,0,0
42061,Mit Siri kann man das Handy mit der Sprache steuern.,1,,(S (PP (APPR Mit) (NE Siri)) (VMFIN kann) (PIS man) (VP (NP (ART das) (NN Handy)) (PP (APPR mit) (ART der) (NN Sprache)) (VVINF steuern))) ($. .),1,0,0
42062,"Siri funktioniert auf dem iPhone 4S und dem iPhone 5.

Diese Sachen kann Siri: • Telefon-Nummern wählen",0,,"(S (NE Siri) (VVFIN funktioniert) (PP (APPR auf) (CNP (NP (ART dem) (PN (NE iPhone) (CARD 4S))) (KON und) (NP (ART dem) (PN (NE iPhone) (CARD 5.))))) (PDAT 

) (PDAT Diese) (NN Sachen) (VMFIN kann) (NE Siri)) ($. :) ($LRB •) (VP (NN Telefon-Nummern) (VVINF wählen))",1,2,1
42063,"Siri funktioniert auf dem iPhone 4S und dem iPhone 5.

Diese Sachen kann Siri: • Termine in den Kalender vom Iphone eintragen",0,,(NE Siri) (VVFIN funktioniert) (APPR auf) (NP (ART dem) (PN (NE iPhone) (CARD 4S))) (KON und) (ART dem) (NE iPhone) ($. 5.),0,1,0
42064,Es gibt verschiedene Handy Betriebs-systeme.,1,,(S (PPER Es) (VVFIN gibt) (NP (ADJA verschiedene) (NN Handy) (NN Betriebs-systeme))) ($. .),1,1,0
42065,Auch für andere Betriebs-systemen gibt es Sprach-steuerung.,1,,(S (PP (ADV Auch) (APPR für) (ADJA andere) (NN Betriebs-systemen)) (VVFIN gibt) (PPER es) (NN Sprach-steuerung)) ($. .),1,0,1
42066,Zum Beispiel bei Android.,0,,(PP (PP (APPRART Zum) (NN Beispiel)) (APPR bei) (NE Android)) ($. .),0,0,1
42067,Bei Android heißt die Sprach-steuerung Google Now.,1,,(S (PP (APPR Bei) (NE Android)) (VVFIN heißt) (NP (ART die) (NN Sprach-steuerung)) (PN (NE Google) (NE Now))) ($. .),1,0,0
42068,Siri ist ein Computer-Programm.,1,,(S (NE Siri) (VAFIN ist) (NP (ART ein) (NN Computer-Programm))) ($. .),1,0,0
42069,Mit Siri kann man sprechen.,1,,(S (PP (APPR Mit) (NE Siri)) (VMFIN kann) (PIS man) (VP (VVINF sprechen))) ($. .),1,0,0
42071,Ein Sit-in ist eine Demonstrations-art.,1,,(S (NP (ART Ein) (NN Sit-in)) (VAFIN ist) (NP (ART eine) (NN Demonstrations-art))) ($. .),1,0,0
42072,Und Sit-ins sind Gewalt-frei.,1,,(S (KON Und) (NN Sit-ins) (VAFIN sind) (AP (ADJD Gewalt-frei))) ($. .),1,0,0
42073,Sit-ins gibt es seit den 1930er Jahren.,1,,(S (NN Sit-ins) (VVFIN gibt) (PPER es) (PP (APPR seit) (ART den) (ADJA 1930er) (NN Jahren))) ($. .),1,0,1
42074,Arbeiter haben Sit-ins erfunden.,1,,(S (NN Arbeiter) (VAFIN haben) (VP (NN Sit-ins) (VVPP erfunden))) ($. .),1,0,0
42075,Sie haben sie zum Streiken benutzt.,1,,(S (PPER Sie) (VAFIN haben) (VP (PPER sie) (PP (APPRART zum) (NN Streiken)) (VVPP benutzt))) ($. .),1,0,0
42076,So lange bis die Bedingungen erfüllt sind.,1,,(S (AVP (ADV So)) (ADV lange) (S (KOUS bis) (NP (ART die) (NN Bedingungen)) (VVPP erfüllt) (VAFIN sind))) ($. .),1,0,0
42077,Und Studenten benutzen Sit-ins gegen Rassismus.,1,,(S (KON Und) (NN Studenten) (VVFIN benutzen) (NN Sit-ins) (PP (APPR gegen) (NN Rassismus))) ($. .),1,0,0
42078,"Sie zeigen, dass sie Rassismus schlecht finden.",2,"[[0, 1], [2, 3, 4, 5, 6]]","(S (PPER Sie) (VVFIN zeigen)) ($, ,) (S (KOUS dass) (PPER sie) (NN Rassismus) (ADJD schlecht) (VVFIN finden)) ($. .)",1,0,0
42079,Ein Sit-in ist eine Aktion.,1,,(S (NP (ART Ein) (NN Sit-in)) (VAFIN ist) (NP (ART eine) (NN Aktion))) ($. .),1,0,0
42080,Man setzt sich auf den Boden.,1,,(S (PIS Man) (VVFIN setzt) (PRF sich) (PP (APPR auf) (ART den) (NN Boden))) ($. .),1,0,0
42081,Und damit versperrt man die Straße.,1,,(S (KON Und) (PROAV damit) (VVFIN versperrt) (PIS man) (NP (ART die) (NN Straße))) ($. .),1,0,0
42082,Mit einem Sit-in will man etwas erreichen.,1,,(S (PP (APPR Mit) (ART einem) (NN Sit-in)) (VMFIN will) (PIS man) (VP (PIS etwas) (VVINF erreichen))) ($. .),1,0,0
42083,Und anderen seine Meinung zu einem Thema zeigen.,2,"[[1, 2, 7], [4, 6]]",(S (KON Und) (VP (PIS anderen) (NP (PPOSAT seine) (NN Meinung) (PP (APPR zu) (ART einem) (NN Thema))) (VVINF zeigen))) ($. .),1,1,0
42084,Die Sitar ist ein Zupfinstrument.,1,,(S (NP (ART Die) (NN Sitar)) (VAFIN ist) (NP (ART ein) (NN Zupfinstrument))) ($. .),1,0,0
42085,Auch die Gitarre ist ein Zupinstrument.,1,,(S (NP (ADV Auch) (ART die) (NN Gitarre)) (VAFIN ist) (NP (ART ein) (NN Zupinstrument))) ($. .),1,1,0
42086,Die Sitar hat 19 bis 21 Saiten.,2,"[[3], [5]]",(S (NP (ART Die) (NE Sitar)) (VAFIN hat) (NP (CAP (CARD 19) (KON bis) (CARD 21)) (NN Saiten))) ($. .),1,1,0
42087,Der Körper der Sitar ist ein getrockneter Kürbis.,1,,(S (NP (ART Der) (NN Körper) (NP (ART der) (NN Sitar))) (VAFIN ist) (NP (ART ein) (ADJA getrockneter) (NN Kürbis))) ($. .),1,2,0
42088,Vor allem in Indien ist die Sitar bekannt.,1,,(S (PP (PP (APPR Vor) (PIS allem)) (APPR in) (NE Indien)) (VAFIN ist) (NP (ART die) (NN Sitar)) (ADJD bekannt)) ($. .),1,0,1
42089,Zu einem Sitar Spieler sagt man: Sitarji  \newline Ein Bekannter Sitar Spieler war der Inder Ravi Shankar,0,,(S (PP (APPR Zu) (ART einem) (NN Sitar) (NN Spieler)) (VVFIN sagt) (PIS man)) ($. :) (NE Sitarji) (FM  ) (FM \newline),1,0,1
42090,Die Sitar ist ein Musikinstrument.,1,,(S (NP (ART Die) (NN Sitar)) (VAFIN ist) (NP (ART ein) (NN Musikinstrument))) ($. .),1,0,0
42091,Sitcom ist eine englische Abkürzung.,2,"[[3], [4]]",(S (NE Sitcom) (VAFIN ist) (NP (ART eine) (ADJA englische) (NN Abkürzung))) ($. .),1,1,0
42092,Sitcom ist die Abkürzung für situation comedy.,1,,(S (NN Sitcom) (VAFIN ist) (NP (ART die) (NN Abkürzung) (PP (APPR für) (CH (FM situation) (FM comedy))))) ($. .),1,1,0
42093,Eine sehr bekannte Sitcom ist Two and a Half Men.,1,,(S (NP (ART Eine) (AP (ADV sehr) (ADJA bekannte)) (NN Sitcom)) (VAFIN ist) (PN (FM Two) (NE and) (NE a) (NE Half) (NE Men))) ($. .),1,1,0
42094,Das Wort Sitcom ist ein Substantiv.,1,,(S (NP (ART Das) (NN Wort) (NN Sitcom)) (VAFIN ist) (NP (ART ein) (NN Substantiv))) ($. .),1,1,0
42095,Sitcom ist ein anderes Wort für  lustige Fernsehsendung.,1,,(S (NN Sitcom) (VAFIN ist) (NP (ART ein) (ADJA anderes) (NN Wort) (PP (APPR für) (ADJA  ) (ADJA lustige) (NN Fernsehsendung)))) ($. .),1,1,0
42096,Das Bild-schrift-zeichen-system Sitelen Pona ist für Toki Pona gemacht.,2,"[[1], [4, 5, 6, 7, 8]]",(S (NP (ART Das) (NN Bild-schrift-zeichen-system) (PN (NN Sitelen) (NE Pona))) (VAFIN ist) (VP (PP (APPR für) (PN (NE Toki) (NE Pona))) (VVPP gemacht))) ($. .),1,1,0
42097,Von  der Gründerin Sonja Lang.,0,,(APPR Von),0,0,0
42098,In einem Bild-schrift-zeichen-system ist jedes Zeichen ein Wort.,1,,(S (PP (APPR In) (ART einem) (NN Bild-schrift-zeichen-system)) (VAFIN ist) (NP (PIAT jedes) (NN Zeichen)) (NP (ART ein) (NN Wort))) ($. .),1,0,0
42099,Beispiele dafür sind die Han-Zeichen aus: \newline  \newline China \newline Japan \newline Korea \newline  \newline Sitelen Pona hat nur 123 Zeichen.,0,,(S (NP (NN Beispiele) (PROAV dafür)) (VAFIN sind) (ART die) (NN Han-Zeichen) (PTKVZ aus)) ($. :) (XY \newline) (XY  ) (XY \newline),1,0,0
42100,Diese kann man leicht erlernen.,1,,(S (PDS Diese) (VMFIN kann) (PIS man) (ADJD leicht) (VP (VVINF erlernen))) ($. .),1,0,0
42101,Und auch verwenden.,0,,(S (KON Und) (VP (ADV auch) (VVINF verwenden))) ($. .),1,0,0
42102,Bei chinesischen Zeichen muss man mehr wissen.,1,,(S (PP (APPR Bei) (ADJA chinesischen) (NN Zeichen)) (VMFIN muss) (PIS man) (VP (PIS mehr) (VVINF wissen))) ($. .),1,0,0
42103,Da muss man mindesten 1500 Zeichen kennen.,1,,(S (ADV Da) (VMFIN muss) (PIS man) (VP (NP (AP (ADV mindesten) (CARD 1500)) (NN Zeichen)) (VVINF kennen))) ($. .),1,1,0
42104,Die meisten Sitelen Pona-zeichen kann man sich gut merken.,1,,(S (NP (ART Die) (PIAT meisten) (NN Sitelen) (NN Pona-zeichen)) (VMFIN kann) (PIS man) (VP (PRF sich) (ADJD gut) (VVINF merken))) ($. .),1,1,0
42105,Zum Beispiel: \newline  \newline Das Zeichen lawa für Kopf: \newline Ein Kopf mit einer Kappe.,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY \newline) (XY  ) (XY \newline),0,0,0
42106,Das Zeichen waso für Vogel: \newline 2 Augen und ein Schnabel.,0,,(S (NP (ART Das) (NN Zeichen) (PWS waso) (PP (APPR für) (NN Vogel)))) ($. :) (XY \newline) (CNP (NP (CARD 2) (NN Augen)) (KON und) (NP (ART ein) (NN Schnabel))) ($. .),0,1,0
42107,Sitelen Pona sind Bild-schrift-zeichen vom Toki Pona.,2,"[[3], [4, 5, 6]]",(S (PN (ADJA Sitelen) (NE Pona)) (VAFIN sind) (NP (NN Bild-schrift-zeichen) (PP (APPRART vom) (PN (NE Toki) (NE Pona))))) ($. .),1,1,0
42108,Sitelen Pona heißt: \newline Einfaches schreiben.,1,,(S (PN (NE Sitelen) (NE Pona)) (VVFIN heißt)) ($. :) (XY \newline) (VP (NN Einfaches) (VVINF schreiben)) ($. .),1,0,0
42109,Oder auch: \newline Gutes schreiben.,0,,(S (KON Oder) (ADV auch)) ($. :) (FM \newline) (VP (NN Gutes) (VVFIN schreiben)) ($. .),1,0,0
42110,"Wenn dich die Maya-schrift neugierig macht, \newline dann kannst du mit-hilfe von Sitelen Sitelen lernen.",3,"[[0, 1, 3, 4, 5], [7, 8, 9, 13, 14], [10, 11, 12]]","(AVP (S (KOUS Wenn) (PPER dich) (NP (ART die) (NN Maya-schrift)) (ADJD neugierig) (VVFIN macht))) ($, ,) (AVP (ADV \newline) (ADV dann)) (VMFIN kannst) (PPER du) (PP (NN mit-hilfe) (PP (APPR von) (NN Sitelen))) (VP (NN Sitelen) (VVINF lernen)) ($. .)",1,0,0
42111,Dieses ist ein Weg-bereiter zum Erlernen von Maya-schrift.,1,,(PDS Dieses) (VAFIN ist) (ART ein) (NP (PP (ADJD Weg-bereiter) (APPRART zum) (NN Erlernen) (PP (APPR von) (NN Maya-schrift)))) ($. .),0,1,1
42112,"Wenn man die Silben-zeichen mit-einander verbindet, \newline dann bildet man damit ein Wort.",2,"[[0, 1, 3, 4, 5], [7, 8, 9, 10, 12]]","(AVP (S (KOUS Wenn) (PIS man) (NP (ART die) (NN Silben-zeichen)) (ADV mit-einander) (VVFIN verbindet))) ($, ,) (S (FM \newline) (ADV dann) (VVFIN bildet) (PIS man) (PROAV damit) (NP (ART ein) (NN Wort))) ($. .)",1,0,0
42114,Sitelen Sitelen ist eine Hieroglyphen-schrift.,1,,(NN Sitelen),0,0,0
42115,Das Vorbild ist die Maya-schrift.,1,,(S (NP (ART Das) (NN Vorbild)) (VAFIN ist) (NP (ART die) (NN Maya-schrift))) ($. .),1,0,0
42116,Und es wird in Bildern geschrieben.,1,,(S (KON Und) (PPER es) (VAFIN wird) (VP (PP (APPR in) (NN Bildern)) (VVPP geschrieben))) ($. .),1,0,0
42117,Sitelen Sitelen kann man als Silben-schrift verwenden.,1,,(NN Sitelen),0,0,0
42118,Oder als eine logo-graphische Schrift.,0,,(S (KON Oder) (PP (APPR als) (ART eine) (ADJA logo-graphische) (NN Schrift))) ($. .),0,0,1
42119,Sitelen Sitelen ist auf der Sprache Toki Pona aufgebaut.,1,,(NN Sitelen),0,0,0
42120,Und entwickelt von Jonathan Gabel.,1,,(S (KON Und) (VP (VVPP entwickelt) (PP (APPR von) (PN (NE Jonathan) (NE Gabel))))) ($. .),1,0,0
42121,Beim Sitzfußall sitzt man auf den Boden.,1,,(S (PP (APPRART Beim) (NN Sitzfußall)) (VVFIN sitzt) (PIS man) (PP (APPR auf) (ART den) (NN Boden))) ($. .),1,0,0
42122,Man darf nicht aufstehen.,1,,(S (PIS Man) (VMFIN darf) (PTKNEG nicht) (VVINF aufstehen)) ($. .),1,0,0
42123,Die Hände dürfen den Ball nicht berühren.,1,,(S (NP (ART Die) (NN Hände)) (VMFIN dürfen) (NP (ART den) (NN Ball)) (PTKNEG nicht) (VP (VVINF berühren))) ($. .),1,0,0
42124,Die Spieler rutschen auf dem Boden.,1,,(S (NP (ART Die) (NN Spieler)) (VVFIN rutschen) (PP (APPR auf) (ART dem) (NN Boden))) ($. .),1,0,0
42125,Der Torwart darf knien.,1,,(S (NP (ART Der) (NN Torwart)) (VMFIN darf) (VVINF knien)) ($. .),1,0,0
42126,Sitzfußball ist eine Sportart.,1,,(S (NN Sitzfußball) (VAFIN ist) (NP (ART eine) (NN Sportart))) ($. .),1,0,0
42127,Beim Sitz-volley-ball sitzen die Spieler auf dem Boden.,1,,(S (PP (APPRART Beim) (NN Sitz-volley-ball)) (VVFIN sitzen) (NP (ART die) (NN Spieler)) (PP (APPR auf) (ART dem) (NN Boden))) ($. .),1,0,0
42128,Es gibt 2 Mannschaften.,1,,(S (PPER Es) (VVFIN gibt) (NP (CARD 2) (NN Mannschaften))) ($. .),1,0,0
42129,Jede Mannschaft hat 6 Spieler.,1,,(S (NP (PIAT Jede) (NN Mannschaft)) (VAFIN hat) (NP (CARD 6) (NN Spieler))) ($. .),1,0,0
42130,Es gibt ein Spiel-feld.,1,,(S (PPER Es) (VVFIN gibt) (NP (ART ein) (NN Spiel-feld))) ($. .),1,0,0
42131,Das Spiel-feld hat 2 Hälften.,1,,(S (NP (ART Das) (NN Spiel-feld)) (VAFIN hat) (NP (CARD 2) (NN Hälften))) ($. .),1,0,0
42132,Jede Mannschaft bekommt eine Hälfte.,1,,(S (NP (PIAT Jede) (NN Mannschaft)) (VVFIN bekommt) (NP (ART eine) (NN Hälfte))) ($. .),1,0,0
42133,In der Mitte steht ein Netz.,1,,(S (PP (APPR In) (ART der) (NN Mitte)) (VVFIN steht) (NP (ART ein) (NN Netz))) ($. .),1,0,0
42134,Der Ball muss über dieses Netz gespielt werden.,1,,(S (NP (ART Der) (NN Ball)) (VMFIN muss) (VP (VP (PP (APPR über) (PDAT dieses) (NN Netz)) (VVPP gespielt)) (VAINF werden))) ($. .),1,0,0
42135,Dabei darf der Ball nicht den Boden berühren.,1,,(S (PROAV Dabei) (VMFIN darf) (NP (ART der) (NN Ball)) (PTKNEG nicht) (VP (NP (ART den) (NN Boden)) (VVINF berühren))) ($. .),1,0,0
42136,Der Ball soll immer in der Luft bleiben.,1,,(S (NP (ART Der) (NN Ball)) (VMFIN soll) (ADV immer) (VP (PP (APPR in) (ART der) (NN Luft)) (VVINF bleiben))) ($. .),1,0,0
42137,Die Spieler versuchen den Ball auf den Boden der anderen Mannschaft zu schießen.,3,"[[1, 2, 4, 11, 12], [5, 7], [7, 9, 10]]",(S (NP (ART Die) (NN Spieler)) (VVFIN versuchen) (VP (NP (ART den) (NN Ball)) (PP (APPR auf) (ART den) (NN Boden) (NP (ART der) (ADJA anderen) (NN Mannschaft))) (VZ (PTKZU zu) (VVINF schießen)))) ($. .),1,1,1
42138,Der Rumpf darf den Boden beim spielen nicht berühren.,1,,(S (NP (ART Der) (NN Rumpf)) (VMFIN darf) (NP (ART den) (NN Boden)) (PP (APPRART beim) (NN spielen)) (PTKNEG nicht) (VP (VVINF berühren))) ($. .),1,0,0
42139,Der Rumpf ist der Ober-körper.,1,,(S (NP (ART Der) (NN Rumpf)) (VAFIN ist) (NP (ART der) (NN Ober-körper))) ($. .),1,0,0
42140,Das Netz ist nicht so hoch wie beim Volley-ball.,1,,(S (NP (ART Das) (NN Netz)) (VAFIN ist) (PTKNEG nicht) (AP (AVP (ADV so)) (ADJD hoch) (PP (KOKOM wie) (APPRART beim) (NN Volley-ball)))) ($. .),1,0,0
42141,Es gibt die gleichen Regeln wie beim Volley-ball.,1,,(S (PPER Es) (VVFIN gibt) (NP (ART die) (AP (ADJA gleichen)) (NN Regeln) (PP (KOKOM wie) (APPRART beim) (NN Volley-ball)))) ($. .),1,1,0
42142,Jede Mannschaft darf den Ball 3 mal spielen.,1,,(S (NP (PIAT Jede) (NN Mannschaft)) (VMFIN darf) (VP (NP (ART den) (NN Ball)) (AVP (CARD 3) (ADV mal)) (VVINF spielen))) ($. .),1,0,0
42143,Dann muss er über das Netz gespielt werden.,1,,(S (ADV Dann) (VMFIN muss) (PPER er) (VP (VP (PP (APPR über) (ART das) (NN Netz)) (VVPP gespielt)) (VAINF werden))) ($. .),1,0,0
42145,Beim Sitz-volley-ball gibt es mehrere Spiele.,1,,(S (PP (APPRART Beim) (NN Sitz-volley-ball)) (VVFIN gibt) (PPER es) (NP (PIAT mehrere) (NN Spiele))) ($. .),1,0,0
42146,"Das sind die ""Gewinn-sätze"".",1,,"(S (PDS Das) (VAFIN sind) (ART die)) ($LRB "") (NP (NN Gewinn-sätze)) ($LRB "") ($. .)",1,0,0
42147,"Einen Gewinn-satz gewinnt die Mannschaft, die zuerst 25 Punkte hat.",2,"[[1, 2], [5, 6, 7, 8, 9]]","(S (NP (ART Einen) (NN Gewinn-satz)) (VVFIN gewinnt) (ART die) (NN Mannschaft)) ($, ,) (NP (S (PRELS die) (ADV zuerst) (NP (CARD 25) (NN Punkte)) (VAFIN hat))) ($. .)",1,1,0
42148,Zwischen den Gewinn-sätzen gibt es immer eine Pause.,1,,(S (PP (APPR Zwischen) (ART den) (NN Gewinn-sätzen)) (VVFIN gibt) (PPER es) (ADV immer) (NP (ART eine) (NN Pause))) ($. .),1,0,0
42149,Die Pause dauert 4 Minuten.,1,,(S (NP (ART Die) (NN Pause)) (VVFIN dauert) (NP (CARD 4) (NN Minuten))) ($. .),1,0,0
42150,"Die Mannschaft, die zuerst 3 Gewinnsätze gewonnen hat ist Sieger.",2,"[[8, 9], [2, 3, 4, 5, 6, 7]]","(ART Die) (NN Mannschaft) ($, ,) (NP (S (NP (S (PRELS die) (VP (ADV zuerst) (NP (CARD 3) (NN Gewinnsätze)) (VVPP gewonnen)) (VAFIN hat))) (VAFIN ist) (NN Sieger))) ($. .)",1,2,0
42151,Spieler beim Aufschlag \newline  \newline Sitz-volley-ball wurde in Holland erfunden.,0,,(NN Spieler) (PP (APPRART beim) (NN Aufschlag)) (FM \newline) ($.  ) (XY \newline),0,0,0
42152,Es ist eine paralympische Sommer-sport-art.,2,"[[1, 2], [3]]",(S (PPER Es) (VAFIN ist) (NP (ART eine) (ADJA paralympische) (NN Sommer-sport-art))) ($. .),1,1,0
42153,Sitz-volley-ball ist eine Sportart.,1,,(S (NN Sitz-volley-ball) (VAFIN ist) (NP (ART eine) (NN Sportart))) ($. .),1,0,0
42156,Die Kapelle wurde zur Zeit von Papst Sixtus IV gebaut.,1,,(S (NP (ART Die) (NN Kapelle)) (VAFIN wurde) (VP (PP (APPRART zur) (NN Zeit) (PP (APPR von) (NN Papst) (PN (NE Sixtus) (CARD IV)))) (VVPP gebaut))) ($. .),1,0,2
42157,Von ihm hat sie ihren Namen.,1,,(S (PP (APPR Von) (PPER ihm)) (VAFIN hat) (PPER sie) (NP (PPOSAT ihren) (NN Namen))) ($. .),1,0,0
42158,Die Sixtinische Kapelle wurde am 15. August 1483 eingeweiht.,1,,(S (NP (ART Die) (ADJA Sixtinische) (NN Kapelle)) (VAFIN wurde) (VP (PP (APPRART am) (ADJA 15.) (NN August) (CARD 1483)) (VVPP eingeweiht))) ($. .),1,1,1
42159,Auf die Wände und an die Decke sind Bilder gemalt.,2,"[[0, 2], [5, 6]]",(S (CPP (PP (APPR Auf) (ART die) (NN Wände)) (KON und) (PP (APPR an) (ART die) (NN Decke))) (VAFIN sind) (NN Bilder) (VP (VVPP gemalt))) ($. .),1,0,0
42160,Die Bilder sind von verschiedenen Malern.,1,,(S (NP (ART Die) (NN Bilder)) (VAFIN sind) (PP (APPR von) (ADJA verschiedenen) (NN Malern))) ($. .),1,0,0
42161,Zum Beispiel: • Sandro Botticelli,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (PN (NE Sandro) (NE Botticelli)),0,0,0
42162,Zum Beispiel: • Pietro Perugino,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (PN (NE Pietro) (NE Perugino)),0,0,0
42163,Zum Beispiel: • Luca Signorelli,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (PN (NE Luca) (NE Signorelli)),0,0,0
42164,Zum Beispiel: • Michelangelo,0,,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NE Michelangelo),0,0,0
42165,Die Sixtinische Kapelle ist eine kleine Kirche.,2,"[[1, 2, 3], [5]]",(S (NP (ART Die) (ADJA Sixtinische) (NN Kapelle)) (VAFIN ist) (NP (ART eine) (ADJA kleine) (NN Kirche))) ($. .),1,2,0
42166,Sie ist in der Vatikanstadt.,1,,(S (PPER Sie) (VAFIN ist) (PP (APPR in) (ART der) (NN Vatikanstadt))) ($. .),1,0,0
42167,In dieser Kapelle ist auch das Kon­kla­ve.,1,,(S (PP (APPR In) (PDAT dieser) (NN Kapelle)) (VAFIN ist) (NP (ADV auch) (ART das) (NN Kon­kla­ve))) ($. .),1,1,0
42168,Das heißt: \newline Hier treffen sich die Kardinäle und \newline wählen den Papst.,2,"[[3, 4, 5, 7], [10, 12]]",(S (PDS Das) (VVFIN heißt)) ($. :) (NE \newline),1,0,0
42169,Bekannte Beispiele: • Lebensmittel-Skandal,0,,(S (NP (ADJA Bekannte) (NN Beispiele))) ($. :) ($LRB •) (NN Lebensmittel-Skandal),0,0,0
42170,Bekannte Beispiele: • Contergan-Skandal,0,,(S (NP (ADJA Bekannte) (NN Beispiele))) ($. :) (XY •) (NN Contergan-Skandal),0,0,0
42171,Bekannte Beispiele: • Marconi-Skandal,0,,(S (NP (ADJA Bekannte) (NN Beispiele))) ($. :) (XY •) (NN Marconi-Skandal),0,0,0
42172,Bekannte Beispiele: • ADAC-Skandal 2014,0,,(S (NP (ADJA Bekannte) (NN Beispiele))) ($. :) ($LRB •) (NP (NN ADAC-Skandal) (CARD 2014)),0,0,0
42173,"Das Gegenteil von Skandal ist ""etwas unbedeutendes"".",1,,"(S (NP (ART Das) (NN Gegenteil) (PP (APPR von) (NN Skandal))) (VAFIN ist)) ($LRB "") (NP (PIAT etwas) (ADJA unbedeutendes)) ($LRB "") ($. .)",1,1,0
42174,Das heißt: es interessiert niemanden \newline und ärgert auch niemanden.,2,"[[2, 3, 4], [7, 8, 9]]",(S (PDS Das) (VVFIN heißt)) ($. :) (PPER es) (VVFIN interessiert) (PIS niemanden) (FM \newline) (KON und) (S (VVFIN ärgert) (ADV auch) (PIS niemanden)) ($. .),1,0,0
42175,Das Wort Skandal ist ein Substantiv.,1,,(S (NP (ART Das) (NN Wort) (NN Skandal)) (VAFIN ist) (NP (ART ein) (NN Substantiv))) ($. .),1,1,0
42176,Ein Skandal ist etwas das sehr viele Leute mitbekommen  \newline und das viele Leute ärgert.,2,"[[4, 5, 6, 7, 8], [12, 13, 14, 15]]",(S (NP (ART Ein) (NN Skandal)) (VAFIN ist) (PIS etwas) (PRELS das) (NP (AP (ADV sehr) (PIAT viele)) (NN Leute)) (VVFIN mitbekommen)) ($.  ) (FM \newline) (KON und) (S (PRELS das) (NP (PIAT viele) (NN Leute)) (VVFIN ärgert)) ($. .),1,1,0
42177,Ein Skateüboard ist ungefähr • ein Meter lang und,1,,(S (NP (ART Ein) (NN Skateüboard)) (VAFIN ist) (ADJD ungefähr)) ($LRB •) (AP (NP (ART ein) (NN Meter)) (ADJD lang)) (KON und),1,0,0
42178,Ein Skateüboard ist ungefähr • 30 Zentimeter breit,1,,(S (NP (ART Ein) (NN Skateüboard)) (VAFIN ist) (ADJD ungefähr)) ($LRB •) (AP (NP (CARD 30) (NN Zentimeter)) (ADJD breit)),1,0,0
