sentence,tree,is_sent,big_np_count,big_pp_count
Beim Krafttraining werden Bewegungen mit dem Körper ausgeführt.,(S (PP (APPRART Beim) (NN Krafttraining)) (VAFIN werden) (NP (NN Bewegungen) (PP (APPR mit) (ART dem) (NN Körper))) (VP (VVPP ausgeführt))) ($. .),1,1,0
"Wer wenig Geld hat, muss weniger Mitgliedsbeiträge zahlen.","(S (PWS Wer) (NP (PIAT wenig) (NN Geld)) (VAFIN hat)) ($, ,) (S (VMFIN muss) (VP (NP (PIAT weniger) (NN Mitgliedsbeiträge)) (VVINF zahlen))) ($. .)",1,0,0
"Wer mehr Geld hat, muss mehr Mitgliedsbeiträge zahlen.","(S (PWS Wer) (NP (PIAT mehr) (NN Geld)) (VAFIN hat)) ($, ,) (S (VMFIN muss) (VP (NP (PIAT mehr) (NN Mitgliedsbeiträge)) (VVINF zahlen))) ($. .)",1,0,0
"Das Gesetz sagt \newline, was die Krankenkasse zahlen muss.","(NP (ART Das) (NN Gesetz)) (VVFIN sagt) (FM \newline) ($, ,) (S (PWS was) (NP (ART die) (NN Krankenkasse)) (VP (VVINF zahlen)) (VMFIN muss)) ($. .)",1,0,0
In Deutschland nennen die Menschen Geld ihren Anteil.,(S (PP (APPR In) (NE Deutschland)) (VVFIN nennen) (NP (ART die) (NN Menschen)) (NN Geld) (NP (PPOSAT ihren) (NN Anteil))) ($. .),1,0,0
In der Schweiz nennt man Geld ein Franchise.,(S (PP (APPR In) (ART der) (NE Schweiz)) (VVFIN nennt) (PIS man) (NN Geld) (NP (ART ein) (NN Franchise))) ($. .),1,0,0
In Deutschland gibt es eine elektronische Gesundheitskarte.,(S (PP (APPR In) (NE Deutschland)) (VVFIN gibt) (PPER es) (NP (ART eine) (ADJA elektronische) (NN Gesundheitskarte))) ($. .),1,1,0
Die Personen müssen Mitglied einer Krankenkasse sein.,(S (NP (ART Die) (NN Personen)) (VMFIN müssen) (VP (NP (NN Mitglied) (NP (ART einer) (NN Krankenkasse))) (VAINF sein))) ($. .),1,1,0
"Es ist eine Deckung, wenn man krank ist.","(S (NP (PPER Es)) (VAFIN ist) (NP (ART eine) (NN Deckung))) ($, ,) (S (KOUS wenn) (PIS man) (ADJD krank) (VAFIN ist)) ($. .)",1,0,0
Der Arzt kann die Informationen auf der Karte lesen.,(S (NP (ART Der) (NN Arzt)) (VMFIN kann) (VP (NP (ART die) (NN Informationen) (PP (APPR auf) (ART der) (NN Karte))) (VVINF lesen))) ($. .),1,1,0
Der Arzt kann dann seine Rechnung an die Krankenkasse schicken.,(S (NP (ART Der) (NN Arzt)) (VMFIN kann) (ADV dann) (VP (NP (PPOSAT seine) (NN Rechnung)) (PP (APPR an) (ART die) (NN Krankenkasse)) (VVINF schicken))) ($. .),1,0,0
Auf dieser Karte können weitere Daten gespeichert werden.,(S (PP (APPR Auf) (PDAT dieser) (NN Karte)) (VMFIN können) (NP (ADJA weitere) (NN Daten)) (VP (VP (VVPP gespeichert)) (VAINF werden))) ($. .),1,0,0
Deutsche bekommen von ihrer Krankenkasse eine Karte.,(S (NN Deutsche) (VVFIN bekommen) (PP (APPR von) (PPOSAT ihrer) (NN Krankenkasse)) (NP (ART eine) (NN Karte))) ($. .),1,0,0
"Wenn Sie krank sind, \newline können Sie vielleicht zum Arzt gehen.",(S (KOUS Wenn) (PPER Sie) (ADJD krank) (VAFIN sind)),1,0,0
Sie geben dem Arzt Ihre Krankenversicherungskarte \newline und der Arzt behandelt Sie.,(S (PPER Sie) (VVFIN geben) (NP (ART dem) (NN Arzt)) (NP (PPOSAT Ihre) (NN Krankenversicherungskarte))),1,0,0
"Wenn Sie zur Arbeit gehen, bezahlen zwei Personen Ihre Krankenversicherung: Ihr Chef und Sie.","(S (KOUS Wenn) (PPER Sie) (PP (APPRART zur) (NN Arbeit)) (VVFIN gehen)) ($, ,) (S (VVFIN bezahlen) (CARD zwei) (NN Personen) (NP (PPOSAT Ihre) (NN Krankenversicherung))) ($. :) (NP (CNP (NP (PPOSAT Ihr) (NN Chef)) (KON und) (PPER Sie))) ($. .)",1,1,0
Ihr Chef zahlt die Hälfte Ihrer Krankenversicherung.,(S (NP (PPOSAT Ihr) (NN Chef)) (VVFIN zahlt) (NP (ART die) (NN Hälfte) (NP (PPOSAT Ihrer) (NN Krankenversicherung)))) ($. .),1,1,0
Die andere Hälfte Ihrer Krankenversicherung zahlen Sie.,(S (NP (ART Die) (ADJA andere) (NN Hälfte) (NP (PPOSAT Ihrer) (NN Krankenversicherung))) (VVFIN zahlen) (PPER Sie)) ($. .),1,1,0
Es ist eine Versicherung gegen Krankheit.,(S (PPER Es) (VAFIN ist) (NP (ART eine) (NN Versicherung) (PP (APPR gegen) (NN Krankheit)))) ($. .),1,1,0
"Wenn Sie krank sind, bezahlt die Krankenkasse den Arzt.","(S (KOUS Wenn) (PPER Sie) (ADJD krank) (VAFIN sind)) ($, ,) (S (VVFIN bezahlt) (NP (ART die) (NN Krankenkasse)) (NP (ART den) (NN Arzt))) ($. .)",1,0,0
Krankheiten können mit Medikamenten behandelt werden.,(S (NN Krankheiten) (VMFIN können) (VP (VP (PP (APPR mit) (NN Medikamenten)) (VVPP behandelt)) (VAINF werden))) ($. .),1,0,0
Ein kranker Mensch wird krank genannt.,(S (NP (ART Ein) (ADJA kranker) (NN Mensch)) (VAFIN wird) (VP (ADJD krank) (VVPP genannt))) ($. .),1,1,0
"Jemand, der eine Krankheit behandelt, wird Arzt genannt.","(PIS Jemand) ($, ,) (NP (S (PRELS der) (NP (ART eine) (NN Krankheit)) (VVFIN behandelt))) ($, ,) (S (VAFIN wird) (VP (NN Arzt) (VVPP genannt))) ($. .)",1,1,0
Pathologen untersuchen Krankheiten.,(S (NN Pathologen) (VVFIN untersuchen) (NN Krankheiten)) ($. .),1,0,0
"Epidemiologen erforschen, warum es Krankheiten gibt.","(S (NN Epidemiologen) (VVFIN erforschen)) ($, ,) (S (PWAV warum) (PPER es) (NN Krankheiten) (VVFIN gibt)) ($. .)",1,0,0
Junge Leute verwenden oft das Wort Krass.,(S (NP (ADJA Junge) (NN Leute)) (VVFIN verwenden) (ADV oft) (NP (ART das) (NN Wort) (NN Krass))) ($. .),1,1,0
Brutto ist das Gegenteil von „durchschnittlich“ oder „alltäglich“.,(S (ADJD Brutto) (VAFIN ist) (ART das) (NN Gegenteil) (APPR von)) ($LRB „) (PP (CAP (ADJD durchschnittlich))) ($LRB “) (KON oder) ($LRB „) (ADJD alltäglich) ($LRB “) ($. .),1,0,0
Krawatten werden um den Hals gebunden.,(S (NN Krawatten) (VAFIN werden) (VP (PP (APPR um) (ART den) (NN Hals)) (VVPP gebunden))) ($. .),1,0,0
Eine Krawatte ist ein langes Stück Stoff.,(S (NP (ART Eine) (NN Krawatte)) (VAFIN ist) (NP (ART ein) (ADJA langes) (NN Stück) (NN Stoff))) ($. .),1,1,0
Die Krawatte wird um den Hals gebunden.,(S (NP (ART Die) (NN Krawatte)) (VAFIN wird) (VP (PP (APPR um) (ART den) (NN Hals)) (VVPP gebunden))) ($. .),1,0,0
"Menschen mit viel Kreativität haben Spaß daran, neue Lösungen für Probleme zu finden.","(S (NP (NN Menschen) (PP (APPR mit) (PIAT viel) (NN Kreativität))) (VAFIN haben) (NP (NN Spaß) (PP (PROAV daran)))) ($, ,) (VP (NP (ADJA neue) (NN Lösungen) (PP (APPR für) (NN Probleme))) (VZ (PTKZU zu) (VVINF finden))) ($. .)",1,2,0
Kreative Menschen entwickeln neue Lösungen für Probleme.,(S (NP (ADJA Kreative) (NN Menschen)) (VVFIN entwickeln) (NP (ADJA neue) (NN Lösungen) (PP (APPR für) (NN Probleme)))) ($. .),1,1,0
Beim Servieren wird das Getränk in das Glas gegossen.,(S (PP (APPRART Beim) (NN Servieren)) (VAFIN wird) (NP (ART das) (NN Getränk)) (VP (PP (APPR in) (ART das) (NN Glas)) (VVPP gegossen))) ($. .),1,0,0
Ich leihe mir Geld von der Bank.,(S (PPER Ich) (VVFIN leihe) (PPER mir) (NN Geld) (PP (APPR von) (ART der) (NN Bank))) ($. .),1,0,0
Ich muss das Geld an die Bank zurückzahlen.,(S (PPER Ich) (VMFIN muss) (VP (NP (ART das) (NN Geld)) (PP (APPR an) (ART die) (NN Bank)) (VVINF zurückzahlen))) ($. .),1,0,0
Ich zahle zum Beispiel jeden Monat einen Teil zurück.,(S (PPER Ich) (VVFIN zahle) (PP (APPRART zum) (NN Beispiel)) (NP (PIAT jeden) (NN Monat)) (NP (ART einen) (NN Teil)) (PTKVZ zurück)) ($. .),1,0,0
"Ich muss der Bank auch etwas bezahlen, wenn sie mir Geld leiht.","(S (PPER Ich) (VMFIN muss) (NP (ART der) (NN Bank)) (ADV auch) (VP (PIS etwas) (VVINF bezahlen))) ($, ,) (S (KOUS wenn) (PPER sie) (PPER mir) (NN Geld) (VVFIN leiht)) ($. .)",1,0,0
Ich kann mir Geld von der Bank leihen.,(S (PPER Ich) (VMFIN kann) (VP (PPER mir) (NN Geld) (PP (APPR von) (ART der) (NN Bank)) (VVINF leihen))) ($. .),1,0,0
Die Leute sagen: Ich kann einen Kredit bei der Bank bekommen.,(S (NP (ART Die) (NN Leute)) (VVFIN sagen)) ($. :) (S (PPER Ich) (VMFIN kann) (VP (NP (ART einen) (NN Kredit)) (PP (APPR bei) (ART der) (NN Bank)) (VVINF bekommen))) ($. .),1,0,0
Die Lire ist der äußere Rand des Hutes.,(S (NP (ART Die) (NN Lire)) (VAFIN ist) (NP (ART der) (ADJA äußere) (NN Rand) (NP (ART des) (NN Hutes)))) ($. .),1,1,0
Dieser Rand schützt vor Regen oder Sonne.,(S (NP (PDAT Dieser) (NN Rand)) (VVFIN schützt) (PP (APPR vor) (CNP (NN Regen) (KON oder) (NN Sonne)))) ($. .),1,0,1
Beispiel: \newline Richard möchte auf der Straße nicht erkannt werden.,(S (NN Beispiel)) ($. :) (S (PN (NE \newline) (NE Richard)) (VMFIN möchte) (PP (APPR auf) (ART der) (NN Straße)) (PTKNEG nicht) (VP (VP (VVPP erkannt)) (VAINF werden))) ($. .),1,0,0
Richard möchte auf der Straße nicht erkannt werden.,(S (NE Richard) (VMFIN möchte) (PP (APPR auf) (ART der) (NN Straße)) (PTKNEG nicht) (VP (VP (VVPP erkannt)) (VAINF werden))) ($. .),1,0,0
"Kriege werden von Politikern oder Personen, die eine Gruppe anführen, geplant.","(S (NN Kriege) (VAFIN werden) (APPR von) (CNP (NN Politikern) (KON oder) (NN Personen))) ($, ,) (PP (S (PRELS die) (NP (ART eine) (NN Gruppe)) (VVFIN anführen))) ($, ,) (VP (VVPP geplant)) ($. .)",1,0,1
"Die Menschen denken, dass Kriege die einzige Möglichkeit sind, Konflikte zu lösen.","(S (NP (ART Die) (NN Menschen)) (VVFIN denken)) ($, ,) (S (KOUS dass) (NN Kriege) (ART die) (ADJA einzige) (NN Möglichkeit) (VAFIN sind)) ($, ,) (NP (VP (NN Konflikte) (VZ (PTKZU zu) (VVINF lösen)))) ($. .)",1,1,0
"Das Ziel besteht darin, andere Länder zu erobern oder an die Macht zu gelangen.","(S (NP (ART Das) (NN Ziel)) (VVFIN besteht) (PP (PROAV darin))) ($, ,) (CVP (VP (NP (ADJA andere) (NN Länder)) (VZ (PTKZU zu) (VVINF erobern))) (KON oder) (VP (PP (APPR an) (ART die) (NN Macht)) (VZ (PTKZU zu) (VVINF gelangen)))) ($. .)",1,0,0
"Kriege werden oft in Ländern geführt, die von Diktatoren geführt werden.","(S (NN Kriege) (VAFIN werden) (VP (ADV oft) (APPR in) (NN Ländern) (VVPP geführt))) ($, ,) (PP (S (PRELS die) (VP (PP (APPR von) (NN Diktatoren)) (VVPP geführt)) (VAFIN werden))) ($. .)",1,0,1
"Ein Diktator ist eine Person, die die ausschließliche Macht in einem Land besitzt.","(S (NP (ART Ein) (NN Diktator)) (VAFIN ist) (ART eine) (NN Person)) ($, ,) (NP (S (PRELS die) (NP (ART die) (ADJA ausschließliche) (NN Macht) (PP (APPR in) (ART einem) (NN Land))) (VVFIN besitzt))) ($. .)",1,2,0
"Diktatoren ist es egal, was die Leute denken.","(S (NN Diktatoren) (VAFIN ist) (NP (PPER es)) (ADV egal)) ($, ,) (S (PWS was) (NP (ART die) (NN Leute)) (VVFIN denken)) ($. .)",1,0,0
Sie erschrecken sie mit Kriegen.,(S (PPER Sie) (VVFIN erschrecken) (PPER sie) (PP (APPR mit) (NN Kriegen))) ($. .),1,0,0
"Es gibt auch Kriege, bei denen es nur um wertvolle Rohstoffe geht.","(S (PPER Es) (VVFIN gibt) (ADV auch) (NN Kriege)) ($, ,) (NP (S (PP (APPR bei) (PRELS denen)) (PPER es) (PP (ADV nur) (APPR um) (ADJA wertvolle) (NN Rohstoffe)) (VVFIN geht))) ($. .)",1,1,1
Rohstoffe sind beispielsweise Gold oder Öl.,(S (NN Rohstoffe) (VAFIN sind) (ADV beispielsweise) (CNP (NN Gold) (KON oder) (NN Öl))) ($. .),1,0,0
Für das Kriegsende gibt es mehrere Gründe: • Es gibt zu wenig Soldaten,(S (PP (APPR Für) (ART das) (NN Kriegsende)) (VVFIN gibt) (PPER es) (NP (PIAT mehrere) (NN Gründe))) ($. :),1,0,0
"Es gibt mehrere Gründe, warum ein Krieg endet: • Eine Seite gewinnt","(S (PPER Es) (VVFIN gibt) (PIAT mehrere) (NN Gründe)) ($, ,) (NP (S (PWAV warum) (NP (ART ein) (NN Krieg)) (VVFIN endet))) ($. :)",1,1,0
"Es gibt mehrere Gründe für das Ende des Krieges: • Die UN befiehlt den Ländern, die Kriege zu beenden.",(S (PPER Es) (VVFIN gibt) (NP (PIAT mehrere) (NN Gründe) (PP (APPR für) (ART das) (NN Ende) (NP (ART des) (NN Krieges))))) ($. :),1,1,1
Streitende Fraktionen können nicht entscheiden.,(S (NP (ADJA Streitende) (NN Fraktionen)) (VMFIN können) (PTKNEG nicht) (VVINF entscheiden)) ($. .),1,0,0
Sie haben unterschiedliche Meinungen über die Insel Krim.,(S (PPER Sie) (VAFIN haben) (NP (ADJA unterschiedliche) (NN Meinungen) (PP (APPR über) (ART die) (NN Insel) (NN Krim)))) ($. .),1,1,1
Sie streiten um die Insel Krim.,(S (PPER Sie) (VVFIN streiten) (PP (APPR um) (ART die) (NN Insel) (NE Krim))) ($. .),1,0,1
"Die Gruppen können sich nicht darauf einigen, wer über die Insel entscheiden soll.","(S (NP (ART Die) (NN Gruppen)) (VMFIN können) (PRF sich) (PTKNEG nicht) (VP (PP (PROAV darauf)) (VVINF einigen))) ($, ,) (S (PWS wer) (VP (PP (APPR über) (ART die) (NN Insel)) (VVINF entscheiden)) (VMFIN soll)) ($. .)",1,0,0
Und die Gruppen bekämpfen sich auch mit Waffen.,(S (KON Und) (NP (ART die) (NN Gruppen)) (VVFIN bekämpfen) (PRF sich) (PP (ADV auch) (APPR mit) (NN Waffen))) ($. .),1,0,0
Meine Kriterien: \newline Kriterium 1: Es muss rot sein.,(NP (PPOSAT Meine) (NN Kriterien)) ($. :),0,0,0
Kriterium 2: Es soll schnell gehen.,(NP (NN Kriterium) (CARD 2)) ($. :) (S (PPER Es) (VMFIN soll) (VP (ADJD schnell) (VVINF gehen))) ($. .),1,0,0
"Kriterien sind Punkte, die erfüllt sein müssen.","(S (NN Kriterien) (VAFIN sind) (NN Punkte)) ($, ,) (NP (S (PRELS die) (VP (VVPP erfüllt) (VAINF sein)) (VMFIN müssen))) ($. .)",1,1,0
Ein Kriterium ist für jemanden eine wichtige Sache.,(S (NP (ART Ein) (NN Kriterium)) (VAFIN ist) (PP (APPR für) (PIS jemanden)) (NP (ART eine) (ADJA wichtige) (NN Sache))) ($. .),1,1,0
Meine Kriterien: Das Auto muss rot sein.,(S (NP (PPOSAT Meine) (NN Kriterien))) ($. :) (S (NP (ART Das) (NN Auto)) (VMFIN muss) (VP (ADJD rot) (VAINF sein))) ($. .),1,0,0
Dann ist das Kriterium die Farbe „Rot“.,(S (ADV Dann) (VAFIN ist) (NP (ART das) (NN Kriterium)) (ART die) (NN Farbe)) ($LRB „) (NP (NN Rot)) ($LRB “) ($. .),1,0,0
Hat jemand eine Idee oder Informationen zum Thema Kryptomnesie?,(S (VAFIN Hat) (PIS jemand) (NP (CNP (ART eine) (CNP (NN Idee) (KON oder) (NN Informationen))) (PP (APPRART zum) (NN Thema) (NN Kryptomnesie)))) ($. ?),1,1,0
"Die Person denkt, dass dieses Wissen oder diese Idee ihm gehört.","(S (NP (ART Die) (NN Person)) (VVFIN denkt)) ($, ,) (S (KOUS dass) (CNP (NP (PDAT dieses) (NN Wissen)) (KON oder) (NP (PDAT diese) (NN Idee))) (PPER ihm) (VVFIN gehört)) ($. .)",1,0,0
In Wirklichkeit stammt die Idee oder Information von jemand anderem.,(S (PP (APPR In) (NN Wirklichkeit)) (VVFIN stammt) (NP (ART die) (CNP (NN Idee) (KON oder) (NN Information))) (PP (APPR von) (PIS jemand) (PIS anderem))) ($. .),1,1,0
"Oder Sie erhalten Kryptowährung, wenn Sie etwas verkaufen.","(S (KON Oder) (PPER Sie) (VVFIN erhalten) (NN Kryptowährung)) ($, ,) (S (KOUS wenn) (PPER Sie) (PIS etwas) (VVFIN verkaufen)) ($. .)",1,0,0
Viele Menschen bezahlen täglich mit Kryptowährung.,(S (NP (PIAT Viele) (NN Menschen)) (VVFIN bezahlen) (ADJD täglich) (PP (APPR mit) (NN Kryptowährung))) ($. .),1,0,0
Sie kaufen Dinge mit Kryptowährung.,(S (PPER Sie) (VVFIN kaufen) (NN Dinge) (PP (APPR mit) (NN Kryptowährung))) ($. .),1,0,0
"Oder erhalten Sie Kryptowährung, wenn Sie etwas verkaufen.","(S (KON Oder) (VVFIN erhalten) (PPER Sie) (NN Kryptowährung)) ($, ,) (S (KOUS wenn) (PPER Sie) (PIS etwas) (VVFIN verkaufen)) ($. .)",1,0,0
Keine Bank kontrolliert Kryptowährungen.,(S (NP (PIAT Keine) (NN Bank)) (VVFIN kontrolliert) (NN Kryptowährungen)) ($. .),1,0,0
Deshalb müssen Sie der Bank keine Gebühren zahlen.,(S (PROAV Deshalb) (VMFIN müssen) (PPER Sie) (VP (NP (ART der) (NN Bank)) (NP (PIAT keine) (NN Gebühren)) (VVINF zahlen))) ($. .),1,0,0
"Wenn viele Menschen Kryptowährungen verwenden, ist die Kryptowährung viel wert.","(S (KOUS Wenn) (NP (PIAT viele) (NN Menschen)) (NN Kryptowährungen) (VVFIN verwenden)) ($, ,) (S (VAFIN ist) (NP (ART die) (NN Kryptowährung)) (AP (PIS viel) (ADJD wert))) ($. .)",1,0,0
"Wenn nur wenige Menschen eine Kryptowährung nutzen, hat die Kryptowährung wenig Wert.","(S (KOUS Wenn) (NP (AP (ADV nur) (PIAT wenige)) (NN Menschen)) (NP (ART eine) (NN Kryptowährung)) (VVFIN nutzen)) ($, ,) (S (VAFIN hat) (NP (ART die) (NN Kryptowährung)) (NP (PIAT wenig) (NN Wert))) ($. .)",1,1,0
Zwei Personen kaufen oder verkaufen alleine etwas.,(CS (S (NP (CARD Zwei) (NN Personen)) (VVFIN kaufen)) (KON oder) (S (VVFIN verkaufen) (ADV alleine) (PIS etwas))) ($. .),1,0,0
Bei Kryptowährungen gibt es keine Münzen oder Scheine.,(S (PP (APPR Bei) (NN Kryptowährungen)) (VVFIN gibt) (PPER es) (NP (PIAT keine) (CNP (NN Münzen) (KON oder) (NN Scheine)))) ($. .),1,1,0
Der Kugelgrill funktioniert mit Propan oder Holzkohle.,(S (NP (ART Der) (NN Kugelgrill)) (VVFIN funktioniert) (PP (APPR mit) (CNP (NN Propan) (KON oder) (NN Holzkohle)))) ($. .),1,0,1
Mit einem Topfgrill können Sie indirekt grillen.,(S (PP (APPR Mit) (ART einem) (NN Topfgrill)) (VMFIN können) (PPER Sie) (VP (ADJD indirekt) (VVINF grillen))) ($. .),1,0,0
"Wenn das Cover auf ist, kommt die \newline auch von oben.","(S (KOUS Wenn) (NP (ART das) (NN Cover)) (PTKVZ auf) (VAFIN ist)) ($, ,) (S (VVFIN kommt) (NP (ART die) (FM \newline)) (PP (ADV auch) (APPR von) (ADV oben))) ($. .)",1,0,0
Ein Kugelgrill ist eine bestimmte Art von Grill.,(S (NP (ART Ein) (NN Kugelgrill)) (VAFIN ist) (NP (ART eine) (ADJA bestimmte) (NN Art) (PP (APPR von) (NN Grill)))) ($. .),1,1,0
"Wenn Sie guten Willen zeigen, \newline tun Sie etwas freiwillig.","(S (KOUS Wenn) (PPER Sie) (NP (ADJA guten) (NN Willen)) (VVFIN zeigen)) ($, ,) (S (FM \newline) (VVFIN tun) (PPER Sie) (PIS etwas) (ADJD freiwillig)) ($. .)",1,0,0
Das Wort Wohlwollen ist ein Substantiv.,(S (NP (ART Das) (NN Wort) (NN Wohlwollen)) (VAFIN ist) (NP (ART ein) (NN Substantiv))) ($. .),1,1,0
"Goodwill bedeutet, dass man freiwillig etwas tut.","(S (NN Goodwill) (VVFIN bedeutet)) ($, ,) (S (KOUS dass) (PIS man) (ADJD freiwillig) (PIS etwas) (VVFIN tut)) ($. .)",1,0,0
Es gibt viele Dinge zu Gesundheit und Sauberkeit.,(S (PPER Es) (VVFIN gibt) (NP (PIAT viele) (NN Dinge) (PP (APPR zu) (CNP (NN Gesundheit) (KON und) (NN Sauberkeit))))) ($. .),1,1,1
Das Wort Toilettenbeutel ist ein Substantiv.,(S (NP (ART Das) (NN Wort) (NN Toilettenbeutel)) (VAFIN ist) (NP (ART ein) (NN Substantiv))) ($. .),1,1,0
"Es besteht aus den folgenden 2 Wörtern: • Kultur (für die Pflege Ihres Körpers, z. B. Waschen)","(S (PPER Es) (VVFIN besteht) (APPR aus) (ART den) (ADJA folgenden) (CARD 2) (NN Wörtern)) ($. :) ($LRB •) (NN Kultur) ($LRB -LRB-) (APPR für) (ART die) (NN Pflege) (NP (PPOSAT Ihres) (NN Körpers)) ($, ,) (PP (NP (PP (APPRART z.) (NN B.)) (NN Waschen))) ($LRB -RRB-)",1,1,0
Es besteht aus diesen beiden Wörtern: • Bag (etwas hineinlegen),(S (PPER Es) (VVFIN besteht) (APPR aus) (PDAT diesen) (PIAT beiden) (NN Wörtern)) ($. :) ($LRB •) (FM Bag) ($LRB -LRB-) (PP (VP (PIS etwas) (VVINF hineinlegen))) ($LRB -RRB-),1,0,0
"Dinge, die Gesundheit und Sauberkeit fördern, gehören in die Hygienetasche.","(NN Dinge) ($, ,) (NP (S (PRELS die) (CNP (NN Gesundheit) (KON und) (NN Sauberkeit)) (VVFIN fördern))) ($, ,) (S (VVFIN gehören) (PP (APPR in) (ART die) (NN Hygienetasche))) ($. .)",1,1,0
Denn die Natur ist nicht vom Menschen erfunden oder geschaffen.,(S (KON Denn) (NP (ART die) (NN Natur)) (VAFIN ist) (CVP (VP (PTKNEG nicht) (PP (APPRART vom) (NN Menschen)) (VVPP erfunden)) (KON oder) (VP (VVPP geschaffen)))) ($. .),1,0,0
"Das Wort Kultur kann eine Gruppe von Menschen bedeuten, die etwas tun.","(S (NP (ART Das) (NN Wort) (NN Kultur)) (VMFIN kann) (VP (ART eine) (NN Gruppe) (APPR von) (NN Menschen) (VVINF bedeuten))) ($, ,) (NP (PP (S (PRELS die) (PIS etwas) (VVFIN tun)))) ($. .)",1,2,0
"Man kann nicht genau sagen, was Kultur ist.","(S (PIS Man) (VMFIN kann) (PTKNEG nicht) (VP (ADJD genau) (VVINF sagen))) ($, ,) (S (PWS was) (NN Kultur) (VAFIN ist)) ($. .)",1,0,0
"Und viele Leute streiten darüber, was genau Kultur ist.","(S (KON Und) (NP (PIAT viele) (NN Leute)) (VVFIN streiten) (PP (PROAV darüber))) ($, ,) (S (AP (PWS was) (ADJD genau)) (NN Kultur) (VAFIN ist)) ($. .)",1,0,0
"Kultur hat einen Einfluss darauf, wie Menschen denken oder was Menschen tun.","(S (NN Kultur) (VAFIN hat) (NP (ART einen) (NN Einfluss) (PP (PROAV darauf)))) ($, ,) (CS (S (PWAV wie) (NN Menschen) (VVFIN denken)) (KON oder) (S (PWS was) (NN Menschen) (VVFIN tun))) ($. .)",1,1,0
"Wenn sie viel lernen und sich viel mit Kultur befassen, sind \newline Menschen zivilisiert.","(CS (S (KOUS Wenn) (PPER sie) (PIS viel) (VVFIN lernen)) (KON und) (S (PRF sich) (ADV viel) (PP (APPR mit) (NN Kultur)) (VVFIN befassen))) ($, ,) (S (VAFIN sind) (NP (ADJA \newline) (NN Menschen)) (VP (VVPP zivilisiert))) ($. .)",1,0,0
"Sie zeigen, welcher sozialen Gruppe sie angehören und welche Meinungen sie haben.","(S (PPER Sie) (VVFIN zeigen)) ($, ,) (CS (S (NP (PWAT welcher) (ADJA sozialen) (NN Gruppe)) (PPER sie) (VVFIN angehören)) (KON und) (S (NP (PWAT welche) (NN Meinungen)) (PPER sie) (VAFIN haben))) ($. .)",1,1,0
"Zum Beispiel, was die Menschen auf dem Land essen möchten.","(PP (APPRART Zum) (NN Beispiel)) ($, ,) (S (PWS was) (NP (ART die) (NN Menschen) (PP (APPR auf) (ART dem) (NN Land))) (VP (VVINF essen)) (VMFIN möchten)) ($. .)",1,1,0
"Kultur ist alles, was Menschen getan haben.","(S (NN Kultur) (VAFIN ist) (PIS alles)) ($, ,) (NP (S (PRELS was) (NN Menschen) (VP (VVPP getan)) (VAFIN haben))) ($. .)",1,1,0
"Kultur kann beispielsweise Sprache, Gesetze oder Musik sein.","(S (NN Kultur) (VMFIN kann) (ADV beispielsweise) (CNP (NN Sprache))) ($, ,) (VP (NN Gesetze) (KON oder) (NN Musik) (VAINF sein)) ($. .)",1,0,0
Der Bildungsminister ist der Chef aller Lehrer.,(S (NP (ART Der) (NN Bildungsminister)) (VAFIN ist) (NP (ART der) (NN Chef) (NP (PIAT aller) (NN Lehrer)))) ($. .),1,1,0
"In den Plänen steht, was die Kinder lernen sollen.","(S (PP (APPR In) (ART den) (NN Plänen)) (VVFIN steht)) ($, ,) (S (PWS was) (NP (ART die) (NN Kinder)) (VP (VVINF lernen)) (VMFIN sollen)) ($. .)",1,0,0
Jedes Bundesland hat seinen eigenen Bildungsminister.,(S (NP (PIAT Jedes) (NN Bundesland)) (VAFIN hat) (NP (PPOSAT seinen) (ADJA eigenen) (NN Bildungsminister))) ($. .),1,1,0
"Der Bildungsminister ist für alles da, was mit \newline \newline Schulen \newline Sport \newline Musik \newline Kunst \newline Wissenschaft \newline \newline zu tun hat.","(S (NP (ART Der) (NN Bildungsminister)) (VAFIN ist) (APPR für) (PIS alles) (PTKVZ da)) ($, ,) (PRELS was) (APPR mit) (FM \newline) (FM \newline) (NN Schulen) (FM \newline)",1,0,0
Beim Kauf einer SIM-Karte erhält \newline eine Geheimnummer.,(S (PP (APPRART Beim) (NN Kauf) (NP (ART einer) (NN SIM-Karte))) (VVFIN erhält) (NE \newline) (NP (ART eine) (NN Geheimnummer))) ($. .),1,0,1
"Die Geheimzahl wird PIN, PIN-Nummer oder PIN-Code genannt","(S (NP (ART Die) (NN Geheimzahl)) (VAFIN wird) (CNP (NN PIN))) ($, ,) (VP (NN PIN-Nummer) (KON oder) (NN PIN-Code) (VVPP genannt))",1,0,0
Die SIM-Karte ist der Telefonanschluss des Mobiltelefons.,(S (NP (ART Die) (NN SIM-Karte)) (VAFIN ist) (NP (ART der) (NN Telefonanschluss) (NP (ART des) (NN Mobiltelefons)))) ($. .),1,1,0
Das Gegenteil von einfach ist „schwierig“ oder „schwer“.,(S (NP (ART Das) (NN Gegenteil) (PP (APPR von) (ADJD einfach))) (VAFIN ist)) ($LRB „) (CAP (ADJD schwierig)) ($LRB “) (KON oder) ($LRB „) (ADJD schwer) ($LRB “) ($. .),1,1,0
